dni,sueldo_hora,cci,numero_celular,horas_semanales_trabajo,esta_activo
19563908,37.8,38122179331109917263,254448655,1,True
39535250,77.6,87505542153080030899,957580071,31,True
80330986,63.3,89702843771137703255,414494113,7,True
66041823,83.2,53155530461631311855,952903092,54,True
26336463,58.8,34157238458696984208,240856362,49,True
39781261,74.4,54401198355806108037,990235628,33,True
88514547,35.0,30039078189423006989,917890457,14,True
17518919,35.7,90156886957791336626,825817719,60,True
87682164,69.8,75406064103384209239,699943261,8,True
54227072,7.3,29624109653662892550,449189596,42,True
87467327,50.5,89956833758223420621,911181658,7,True
99005544,53.1,34727873920776377392,361046744,25,True
21748445,9.4,69730383065900080460,421876011,21,True
37651406,32.4,98219691325273237106,495530198,6,True
24815774,19.9,48211677595590773971,922097403,43,True
32938346,16.6,31559624958846890604,834344909,5,True
71916241,45.0,25274472268413485220,551548169,36,True
55189342,46.3,19092351338716715298,896754831,14,True
12894718,91.1,91237386510460430596,480324025,40,True
57212898,39.3,39767351445099969689,698844176,57,True
27114009,46.8,39355654939514299966,913586177,51,True
53577508,69.3,75544805931728938958,882500938,19,True
12599693,67.4,51921589365294028838,433208857,40,True
84423758,68.7,55218494976741413022,737200247,36,True
68778524,61.1,91804365430285728904,251838775,38,True
67561369,18.1,70388045330977042494,751105878,42,True
69809378,23.9,05698954725351602076,856771698,8,True
12387683,39.4,17388273009243360200,476956911,25,True
48171718,81.1,95449562633972696934,846448168,20,True
30195519,37.0,96467986871317574433,765557549,11,True
37636596,89.7,25686378034269741780,368004122,18,True
99874605,15.6,22768163481752818248,711213244,22,True
65672613,80.2,64160528378658427643,660936230,19,True
69480330,90.4,24519266921084876770,875633593,50,True
23463120,18.8,20187983512777344819,423830653,33,True
62891437,86.6,36936593446085433058,545900013,28,True
75027947,31.6,38604458613827816333,930376914,29,True
88373327,9.5,13723336692421715610,375361754,17,True
49101881,23.8,17392450011603568765,224577357,12,True
70600474,10.2,81892840208514449554,228783253,57,True
56145053,69.8,37003208806734224848,878534521,6,True
95172552,40.5,15438117515765111748,219916950,14,True
94042998,7.8,14586428232060360800,794969045,12,True
90126936,33.6,57499726555229063278,230121587,11,True
94410678,56.1,47164578719683469019,816929617,14,True
99530130,29.0,90367322120871170548,225775252,56,True
21298571,31.0,50980782287014458564,248517447,50,True
82011109,62.6,13305519279253730763,533138193,14,True
93081229,9.7,21832051045830511879,486383123,20,True
86245924,17.1,48416101892826310226,474229934,44,True
28017134,76.6,30924692044878331488,696438039,19,True
57898497,26.7,40128688229978715713,492783967,59,True
22330886,85.2,80556788782207877935,428597558,37,True
60374072,81.5,66297393065930336044,438302821,34,True
31509445,45.6,11527780096554385039,542324872,35,True
33139673,3.3,51692442997969559393,444171655,5,True
37168426,19.2,98511876116727408126,745673398,43,True
73417090,47.2,21841834059358694151,567433676,31,True
90261030,33.0,41380822714449730727,388365051,1,True
23546976,68.1,01970763733961467632,665251543,52,True
57438919,89.0,40607146931870074381,489658228,56,True
94606846,92.9,68726771349121440577,767931477,4,True
20195452,56.9,37844606367201105560,769976590,37,True
54840307,17.6,47869766353236388937,992744551,35,True
87508725,90.1,17252936286826248357,719233439,12,True
64632515,54.0,82985840723689177946,654485620,22,True
38305490,22.3,38963277942228860105,249028045,11,True
99829515,48.5,11902702869099748357,977259084,30,True
46631855,70.3,57488907964219983241,650537884,25,True
51032686,78.4,80496255947076930852,580179910,44,True
94019563,36.6,96646307118160785657,365344071,44,True
99036239,48.6,73729875141483284623,943715149,43,True
53824783,15.5,64972925787978635101,759323129,15,True
53803543,84.9,15069854044887758830,588171673,5,True
81105743,77.5,16270250960402523465,641439214,28,True
23508868,80.4,21071544563469837026,255600212,39,True
20320524,56.0,01669729066377313650,470198448,54,True
43309189,20.5,67019183432313725391,232713448,56,True
37817436,41.9,50845195185640375713,880478413,16,True
16045554,21.9,43383686175837698343,450912903,30,True
59558843,34.7,86316810018316194710,237607528,35,True
99847182,5.5,32523967394986172793,991679844,25,True
84739864,31.8,68571191093507512005,815225059,46,True
66451578,38.0,07357523730278496105,375846914,28,True
32489624,22.3,09019326217508931848,616920526,8,True
71754350,24.4,32418803958930582412,491851778,38,True
27754846,76.4,59747610928495812201,944868045,35,True
20201443,62.0,07887691210112315847,524108369,54,True
84330980,83.8,28844702985305251601,285014324,44,True
38789588,57.2,95359997664591794475,969802984,5,True
53669417,72.4,31665731717131411563,551038504,36,True
40552042,69.5,04360465479101297275,744088376,41,True
93348085,21.6,46020467380641533245,525478596,7,True
21961910,20.7,44309143931015451335,574681613,5,True
35526366,27.9,17735349860524997537,726398603,60,True
34838496,50.3,31981894093249413133,259685923,7,True
87941788,58.6,74073306078950139527,294626326,41,True
15791138,22.2,30926384274757842982,628713228,41,True
25155624,25.9,88289363920665889066,654016042,12,True
52584491,19.1,67988475778370919015,631159135,8,True
22831637,92.0,99129805891861799475,852010048,37,True
24079419,94.7,10624037516131158449,589909763,33,True
20580588,32.8,58532555899255604489,419920864,9,True
16922556,58.9,37251185267671906815,619300607,46,True
44543841,40.9,96967434644435918685,336572404,33,True
23251291,61.4,76850756427607027866,269579072,52,True
37297462,77.8,54534404224806508035,491949357,6,True
86014403,94.8,56529613913682136054,477055656,28,True
56744814,2.3,22830911892509059307,351888760,8,True
87142462,25.6,97604416617875179124,747158405,56,True
42467733,46.1,46206878733702643831,270713760,54,True
19939853,5.2,69239223456723596347,771523139,44,True
72566344,32.5,30536537351731550360,677420322,6,True
90973987,51.6,49119186431435898243,422437856,60,True
11114527,31.5,49475501676931612922,319092330,9,True
82502562,65.9,10216916168228975230,787412167,40,True
58282897,78.1,27195299811538158116,469110696,53,True
57454896,74.3,40309887841900661174,370965843,12,True
54402303,27.2,59439621188943404978,865400736,18,True
15033828,64.7,43316143825857370721,915546824,29,True
40093115,0.2,86445640337169860184,620842081,57,True
11842534,29.0,21351549363972848635,943050380,41,True
27099179,25.3,45959907036883706492,661238735,31,True
91462747,11.8,14789233840277270173,910722736,57,True
71547382,20.1,66410646346646166383,455885739,48,True
49493314,45.5,70301239819390771151,584235135,4,True
32095586,77.6,73719345652503178677,885297323,45,True
35997324,91.3,62141324798025284429,635132274,46,True
82952164,78.7,76078458883510262262,998734387,4,True
45789334,22.9,97606987694156512889,940021178,29,True
11118482,25.8,06649872924750123546,361208704,6,True
14642224,71.0,33930301722539388644,588531344,17,True
24758882,17.7,45263216052589999154,497700923,26,True
75474087,77.3,80127616715244542067,614694869,7,True
67855865,89.5,66503756509723091980,374789274,17,True
98125904,86.9,45798119501398171926,388354558,9,True
54853358,96.2,89397274061915333329,347577952,1,True
67286382,21.0,85715457961096214625,945176153,42,True
39540060,20.2,06227363912404984089,214826183,58,True
73936180,95.2,58428399535033965941,946087461,24,True
81584952,63.5,16080091031205716631,439889203,13,True
24235786,62.7,86842005704461354011,552738738,11,True
57451226,72.2,19604065407172920286,416222696,50,True
97682293,42.5,62805119615974275612,572583202,7,True
88143054,57.2,96157154326423160415,342417761,22,True
92947605,78.3,74542490291807558305,486220671,8,True
58490682,36.9,99988083655416536846,548729335,1,True
58427202,37.5,45615412661543037229,693942562,9,True
74867867,9.5,19896749706364920707,820263168,50,True
98224754,44.8,32461119593764356808,540279120,58,True
19826855,66.7,43114892455922169306,693288965,55,True
75263171,73.6,02431164080357147894,412773609,5,True
32179202,25.3,96514589442310442533,258212998,11,True
12700269,30.1,25865102170338897537,786661865,46,True
63611882,89.3,99325409971942621774,283084009,5,True
30483676,62.8,35012302349148178943,230880606,45,True
69618329,61.2,16088573925119579039,925697348,20,True
54285888,61.0,55752508758725983334,429929949,51,True
40362470,54.4,92307008070096566525,452235537,22,True
96019074,99.2,06173138560917513761,455016347,24,True
49695814,24.6,85629351531727805303,392832377,56,True
86286469,51.4,46649788673147110960,617023337,17,True
15885206,63.2,57540148398043389866,518058742,3,True
24124299,15.8,85351071800213992852,552253130,43,True
43498340,45.0,80631843920890980901,311332097,29,True
78122101,47.7,86403824087116070395,782816034,12,True
97866671,98.2,75175540823892104367,679730367,11,True
80422881,90.0,08555596536425845321,238235518,45,True
73898293,69.4,60655277582236371636,272575204,28,True
19453158,23.7,59301386909213304166,246876173,40,True
18461920,78.2,81109832357144994147,276014561,7,True
96313796,32.5,86921095261559993837,971515643,56,True
79446219,95.7,97363277637643777844,735220742,21,True
50952164,69.4,08551396066309805231,386149524,48,True
40746095,75.4,48590710662799274775,889260374,18,True
88375184,30.1,60284874912389562564,679062311,48,True
93814661,74.3,01487338594443152112,285666017,45,True
32478316,46.1,90996696374573769150,238805444,3,True
23039081,82.2,52870193547527063747,574839839,19,True
74215559,46.9,31648992080010184151,995397292,28,True
86470324,23.0,52503227541866356365,624012714,45,True
50933187,97.3,65287296287707774685,878936801,58,True
25658936,29.9,01266678664639183529,998608953,51,True
68731170,3.1,15995229759583710588,816181588,52,True
42186171,19.3,82648059070936493303,336022647,4,True
31241050,24.4,71480659835919906580,271939707,20,True
60383276,80.3,37424068793200072156,315739304,14,True
43306246,24.8,46567652883424431622,452417912,57,True
74623697,33.5,43008056011266383122,933578953,18,True
46296962,78.9,60888920136309840345,418470113,12,True
62127839,73.8,82618194099316760669,751876105,51,True
25516405,91.0,47371258937866993797,961077567,30,True
76219032,29.1,19114962975468160137,774222527,59,True
31487414,83.5,72343703686838281842,335783704,27,True
16653759,98.9,19095319074493482960,520712503,12,True
76687639,39.0,75856012690669296556,888654030,12,True
13199467,96.2,13988215204883887198,292820671,30,True
67740174,47.9,18665792879638651846,943494721,17,True
95285157,25.7,55604291365944767385,461088809,43,True
52012665,66.1,41231229071935546457,571695091,50,True
76528412,68.9,69375456358341579919,916150832,11,True
55337926,93.7,77954374836079735807,838792854,3,True
22358306,6.1,25733299431380408948,326241299,54,True
41622681,75.6,11840700695825587176,634509853,16,True
39764084,58.7,58330813534059564224,863104731,58,True
36332994,79.4,69119683831689172116,562865543,50,True
95889233,17.5,36758977173002279528,911178450,57,True
57082239,22.7,21953375955341024305,277446004,32,True
28850170,59.8,88867838557052882115,337307682,10,True
36752687,48.2,12092600330646812698,630583532,49,True
86413273,57.4,57027461193086585280,972374684,16,True
70704417,2.5,76167245117330318639,736396613,45,True
76426147,69.1,00940851962567037127,995571075,45,True
21505510,57.0,90712622922741187948,452199907,59,True
81797017,11.5,07565902140807745361,852353162,20,True
96341843,27.7,97767130158964471960,368090853,24,True
45070120,27.0,58692150219627784221,844826337,58,True
77759398,53.8,10024523207995057061,539084540,36,True
70728968,10.0,03324305906966201514,321143242,19,True
17610917,80.8,65979550047994613081,647201515,6,True
92846659,95.7,96272296855404032417,818584774,43,True
24331753,22.9,15598537777245813865,464968630,27,True
14306431,83.2,42149556580471322020,684787004,47,True
20102347,97.7,52868301064284093760,316739124,42,True
29007504,62.4,04262836091378757323,556882343,3,True
49493542,45.7,84569023098048349682,836326848,36,True
88773388,32.1,46579808378799371952,432460593,10,True
97794913,63.8,39412978446070912449,467284764,47,True
98089017,17.7,05961916113497033616,746175580,16,True
14891736,84.2,08770219382840238586,396658352,53,True
54225925,49.7,15580866905818906766,570778980,8,True
34706744,68.7,94392214443699372756,914758906,37,True
56162032,90.5,69145161361990340908,684759949,13,True
78440332,78.2,39542446153885464707,818831964,14,True
40513649,84.9,59812471957401074341,525024948,9,True
69704446,23.4,54794167164411149816,750009215,16,True
84651642,56.6,55373903753910544413,582020248,55,True
49871186,32.6,09792266547474488511,719929602,39,True
16504684,78.3,31515095982710249922,932729588,1,True
15970181,34.8,70441687359990434439,818470140,5,True
45295375,4.2,44315519775633222381,222024906,39,True
45352947,63.4,82836497068994720863,387158917,52,True
18887762,18.3,06785255144431891197,926778159,22,True
22834986,42.1,46847527292122912924,993904460,40,True
28951618,41.0,73002802928591096050,657682859,39,True
22479389,67.4,05145373407758558468,448163157,49,True
45859654,33.3,83816306977439790583,828166530,5,True
18237319,73.6,12139299986654908194,654315084,19,True
83233561,97.6,06986937136372109736,439716855,30,True
15149166,59.3,74063928870407925815,329230965,32,True
37762916,37.4,24596012943376580651,450791462,39,True
55282856,13.2,41465233656893733840,941408361,16,True
76969083,81.4,39641971536661497162,330890533,1,True
76123760,19.5,01897052089836678861,855155295,26,True
56129937,68.1,28310375304167604915,990980765,40,True
65706602,30.0,52063496731161264895,227267450,19,True
14866640,98.2,63853359654252963207,518236973,60,True
98849469,4.9,16711098579137898106,278570861,30,True
61158455,53.5,07559255088876872506,324590122,31,True
89619682,22.4,58903783710674668375,771258122,55,True
65613120,7.9,21848032697473766633,823996986,21,True
41052046,12.0,01688493094604980575,540048913,19,True
58696775,22.9,40934935173062959798,827095124,58,True
13632955,12.6,04661702436016257705,838325462,47,True
83011863,60.0,12588222464944492311,411581065,59,True
84510670,18.2,26378207398286851286,348994694,43,True
72965687,55.1,68313180806657513094,437412983,13,True
50108391,28.8,93448226760125537423,948143378,3,True
24178666,81.5,10833289380812506487,644961614,16,True
65355552,92.5,77540927263701869578,267464728,36,True
85232167,93.0,65047874773915294665,442664825,26,True
50365921,53.8,93951082799739357498,522857715,16,True
