dni,salon_nombre_seccion,sede_id
86028924,LemonChiffon,52
53713387,Lavender,1363
71346102,FireBrick,1250
94340623,Thistle,946
29866111,Chartreuse,386
56181424,CornflowerBlue,390
47760334,Plum,1492
35958574,IndianRed,1403
22571069,LightCoral,907
25261191,DarkSeaGreen,218
97469105,YellowGreen,806
11102843,LightSteelBlue,1053
84066798,AliceBlue,1322
97277198,LightSalmon,879
95465343,BurlyWood,181
48015016,White,0
80663752,DarkOrchid,267
41477147,Cyan,1316
65730166,Fuchsia,404
51494725,LightYellow,1840
98176402,RosyBrown,560
29650387,MintCream,776
53970533,RoyalBlue,1783
67737657,DarkBlue,1925
35026115,DarkSalmon,1534
82638671,RosyBrown,1499
24417482,MidnightBlue,369
31711836,MintCream,1715
78102441,Maroon,54
73100852,GhostWhite,245
89887491,Wheat,1024
84021937,Silver,635
55367535,Chartreuse,520
89961041,PaleGoldenRod,811
90473248,SlateGray,472
25111525,Aqua,68
51496178,Teal,294
25705985,LavenderBlush,1058
94516187,FireBrick,795
29432601,DarkCyan,747
92516216,OliveDrab,1383
39291397,LightSalmon,74
52338617,SeaShell,666
33568911,LightPink,1419
24806891,DarkMagenta,1856
50249061,MidnightBlue,1658
85452705,MediumTurquoise,479
32736009,GhostWhite,1534
66374487,Silver,1924
18727485,MediumBlue,1506
50236497,LightYellow,1035
74424354,SaddleBrown,1161
90315163,Violet,631
58280031,IndianRed,1887
79752429,SlateBlue,228
37193129,Purple,751
67634320,PapayaWhip,774
74819942,LightSkyBlue,191
29888050,CornflowerBlue,1813
24832372,DimGray,1609
28134127,NavajoWhite,543
64273311,Violet,981
84018281,White,484
35344487,Gainsboro,1767
69987896,Coral,1590
18857932,ForestGreen,1187
73497551,Navy,1204
79155334,Wheat,569
59094296,MediumAquaMarine,1375
93294179,MistyRose,371
59856251,LightGoldenRodYellow,34
72614849,Moccasin,488
32035000,SeaGreen,482
76343528,PaleGoldenRod,945
29729719,BlanchedAlmond,1560
12527194,MidnightBlue,853
68976028,LightCoral,236
97124472,LightSteelBlue,382
40576365,GhostWhite,729
41594868,AliceBlue,651
34679501,Tan,1027
91712694,Beige,175
89019669,SteelBlue,369
34519622,HoneyDew,789
15651616,Maroon,1477
36702981,DarkSlateGray,462
91844869,Crimson,659
75778263,DarkKhaki,1714
84836698,Thistle,1564
62228909,Chartreuse,1004
65357438,Gold,127
93310940,PaleGreen,911
32542324,CornflowerBlue,1008
81999579,RoyalBlue,1112
90542844,DarkSlateBlue,1051
11914377,Orange,1200
34867295,HoneyDew,1139
84466936,LightPink,1903
75456047,LightCoral,1525
29744776,DarkGray,1750
93959944,Olive,706
98596006,DimGray,1743
59727537,GreenYellow,935
23694674,PaleGreen,1261
46068580,Cyan,1934
13412445,Coral,1724
88135782,AntiqueWhite,1097
17209998,Navy,1338
62977403,MediumSpringGreen,1552
12591541,Turquoise,942
91902695,DarkGoldenRod,790
26399020,Tan,222
33026017,PaleTurquoise,1954
41544866,SlateBlue,1651
62085926,LightGreen,1894
76101866,Brown,1425
74662454,Thistle,759
29749698,DarkOrange,678
11802859,MediumAquaMarine,1859
61875036,DarkBlue,449
30490300,IndianRed,1216
66163990,SeaShell,345
63822160,DeepSkyBlue,226
38137212,DarkOrange,1617
64344577,DarkGray,945
60351168,Pink,1685
54313471,Orange,1334
82097668,Indigo,532
92106066,DarkOrchid,80
83569454,Crimson,1143
64830332,DarkGreen,139
43597470,AntiqueWhite,292
25166069,CadetBlue,1267
89885320,PapayaWhip,453
25077795,Indigo,1471
34522452,DarkSeaGreen,1320
43486884,PapayaWhip,1392
88263962,BlanchedAlmond,889
99547884,DarkRed,893
29978302,Ivory,411
83486171,Wheat,837
65109115,Chocolate,1996
36303354,Snow,265
31018307,CadetBlue,1617
80787341,LightSeaGreen,1085
80239914,HotPink,1526
96579866,MediumAquaMarine,1054
18637515,MediumSlateBlue,1332
60689302,Sienna,1398
46308196,LawnGreen,1479
82539944,DimGray,133
48637601,Orange,529
15569598,OrangeRed,1877
24090800,HoneyDew,468
41130986,YellowGreen,753
97182336,GhostWhite,1347
82365642,DarkGray,1079
89305568,DimGray,1072
19733891,SteelBlue,987
45010964,PowderBlue,1610
53551584,Violet,444
32283569,PaleGreen,590
36262413,Aquamarine,572
60024978,WhiteSmoke,950
12606553,IndianRed,1700
21587847,DarkGreen,273
60927182,DarkSalmon,542
91654765,GoldenRod,916
77864844,BlanchedAlmond,84
56993660,Linen,1391
58984078,CornflowerBlue,1626
19164714,DarkRed,88
54699605,MediumVioletRed,1385
16466607,LightSlateGray,846
62953410,LightBlue,704
33405855,Gainsboro,1580
15094670,MediumSeaGreen,356
87669322,LightSkyBlue,943
36930615,DarkOrchid,1503
20440352,BlueViolet,585
37158761,Gray,773
56493033,HotPink,1660
58467539,LavenderBlush,66
72810622,Cornsilk,1600
79948495,SlateBlue,1330
63747314,Purple,1853
44688256,Fuchsia,1640
27390379,Pink,75
91297071,DarkSeaGreen,1804
18176906,LightCoral,49
94256081,Blue,1122
39930797,DarkCyan,694
21944092,MediumPurple,1857
84160242,WhiteSmoke,145
71400655,IndianRed,895
36881680,Peru,1687
41010440,IndianRed,1834
21088930,LightSalmon,371
85882389,LightSlateGray,41
92759556,LightPink,1716
86968931,SlateGray,1708
53233304,PapayaWhip,721
68423440,DarkKhaki,1877
51832288,DarkOliveGreen,315
75095005,MediumSeaGreen,490
82115393,HotPink,855
14594133,SandyBrown,1302
72067338,Magenta,1523
15924897,SlateBlue,525
93138947,DodgerBlue,1380
85063472,Lavender,639
55455129,Salmon,1315
66538377,Bisque,1125
50615341,OldLace,511
28058471,MediumOrchid,1405
23288298,LawnGreen,808
76831423,Ivory,90
86496639,SpringGreen,117
39849573,DarkOrchid,1048
20655418,RosyBrown,1930
87619703,Olive,1808
46237179,Wheat,1455
76745647,Salmon,1665
39462757,MediumTurquoise,560
67064735,Plum,1118
96544392,Maroon,1424
38028304,Aqua,499
55744882,PaleVioletRed,1408
70053483,LavenderBlush,1489
39502468,DarkGray,758
53547831,OliveDrab,1814
23429474,SteelBlue,666
71799168,SeaShell,1097
46557877,PowderBlue,1289
64779987,FloralWhite,531
18222299,LightSlateGray,175
88429832,Indigo,345
82096283,MediumTurquoise,910
74872936,LightSkyBlue,272
97081860,DarkGray,1697
69293843,Crimson,956
11273574,Coral,732
43060003,DarkRed,356
50567947,LightYellow,1466
97670776,Navy,346
41433338,LightGray,1769
38443685,MediumOrchid,600
58207837,WhiteSmoke,1568
64869989,Gray,102
51263532,LightCyan,1443
30621272,DodgerBlue,1514
95823164,LightBlue,383
67654775,DarkCyan,23
89041479,SteelBlue,1955
88666988,Violet,1412
66663510,MediumPurple,1186
94005625,Indigo,1634
14808342,Khaki,1117
47318768,MediumSlateBlue,206
51660641,LightGreen,1841
46109486,DarkOliveGreen,1738
69963305,Peru,1016
73082604,LightGray,614
10359952,SlateGray,98
55145604,Aquamarine,35
99094437,MediumAquaMarine,1806
70497435,SkyBlue,979
39056894,PowderBlue,484
25340746,DarkTurquoise,106
60975423,Red,736
42059379,Orchid,1385
58446281,Linen,854
54018672,DarkRed,1995
63536222,LightYellow,661
11377573,GreenYellow,77
41491079,Red,1675
25681107,Magenta,852
19825276,Crimson,1090
54658967,DarkSlateGray,893
11910202,DarkGray,1242
76965462,Aquamarine,1324
12462878,Purple,1316
41502903,Yellow,1323
10821939,DarkGoldenRod,871
65972633,Azure,1421
13394451,Bisque,804
14417322,Maroon,753
85079040,OliveDrab,204
50798170,DarkMagenta,677
48237853,Linen,49
77606234,Gray,1525
58699332,SpringGreen,735
60523844,Tomato,710
87617394,SeaGreen,1047
22813173,Gainsboro,238
95010827,SpringGreen,1674
82985538,DeepPink,8
27654204,Thistle,1190
20755487,Tomato,1649
18569027,Chocolate,199
86067133,MistyRose,1286
17685515,Purple,511
18833797,YellowGreen,1050
32689824,BlanchedAlmond,31
21182477,Tan,1942
90502673,DarkGray,1376
31919098,CornflowerBlue,1573
26702551,Olive,332
33195593,DarkSlateBlue,1616
38762564,GreenYellow,561
38829635,BurlyWood,425
77803701,DarkTurquoise,1529
58126580,LightBlue,651
30331109,Bisque,938
22707458,OldLace,324
77512003,CornflowerBlue,1923
76912689,Blue,130
97043894,Fuchsia,1587
44829941,Black,1050
23162883,PeachPuff,644
84525880,Turquoise,1857
39344427,Tan,1137
75697387,Chocolate,333
98679243,DarkViolet,11
64910837,DeepPink,1081
69612680,DarkTurquoise,724
18741634,Chartreuse,1703
46094214,DarkCyan,1930
16923433,WhiteSmoke,1381
23766400,Fuchsia,782
56690285,ForestGreen,1081
52062106,GoldenRod,1347
52032950,Linen,1822
33254810,LightGreen,715
47931592,DarkViolet,1300
24687264,Cornsilk,1681
87481103,Brown,246
30581037,Blue,264
22846426,Salmon,673
70244661,Purple,1934
12074648,MediumVioletRed,1816
31682311,DarkOrchid,995
39903264,Tomato,39
75517092,LightGreen,1654
42187760,Olive,1755
21595350,DarkSalmon,1323
10846973,Snow,830
46538602,Navy,1448
10339212,LimeGreen,184
90152283,DarkGreen,1993
65514979,Red,549
32477893,Linen,667
52741584,PaleVioletRed,1355
20418480,Beige,419
41113157,SteelBlue,613
16926223,SkyBlue,1731
18479977,Magenta,665
36347224,Purple,190
58308427,PaleGoldenRod,1539
66679211,LimeGreen,1473
64151693,DeepSkyBlue,336
20574148,PapayaWhip,213
66207887,MistyRose,1904
25220362,MediumVioletRed,1011
69237559,HoneyDew,1383
90076613,DeepSkyBlue,1275
88814637,LightYellow,1763
19496056,SteelBlue,1902
47138924,LightSlateGray,1411
99950680,WhiteSmoke,1865
30568484,MediumSeaGreen,921
94433479,PaleTurquoise,1259
44291297,Plum,260
93907321,Maroon,566
66260513,DarkSalmon,1457
66314710,DarkOliveGreen,1685
81309792,OrangeRed,698
89991722,SpringGreen,548
40901554,Brown,730
81182462,DarkKhaki,214
18596194,DarkOrchid,1479
58046245,MediumTurquoise,52
43093567,FireBrick,1307
94141489,LightYellow,608
33098132,LightGray,911
43916754,MediumTurquoise,991
12599101,LimeGreen,1607
35806855,DarkSeaGreen,275
65810166,YellowGreen,863
13833434,GhostWhite,1457
24272333,DarkGray,1189
96421865,Beige,903
49504495,BurlyWood,238
45901584,Indigo,776
61873352,Magenta,1149
96513838,LightYellow,1897
25309934,DarkSlateBlue,1779
20683979,PaleTurquoise,1393
87881715,LightSlateGray,956
25050615,Green,244
74062299,Khaki,609
14511326,LightBlue,814
90765851,Gold,1794
36220227,MediumOrchid,1970
96499968,Pink,774
19952205,Cyan,218
70855250,OliveDrab,501
61035933,Moccasin,1350
47157966,Khaki,1898
80756569,Tan,1889
22782594,Orange,1712
18211011,MediumSlateBlue,1926
89428171,HoneyDew,1651
56198520,DarkBlue,1177
21817917,Coral,1297
62113472,Crimson,1521
94232907,ForestGreen,894
29275137,OrangeRed,27
20885507,SlateGray,1818
17200273,RosyBrown,751
13055685,DeepSkyBlue,954
73878946,LightSkyBlue,248
72497509,LightGreen,528
52586926,Purple,1747
21249302,LightSeaGreen,524
35540822,DarkOrchid,808
81904700,Khaki,743
75169440,LightSkyBlue,1187
23326435,SandyBrown,1412
61037444,Coral,1647
75664425,Salmon,1425
35551904,Snow,643
97386122,PaleGoldenRod,63
23715505,MediumSeaGreen,1539
99936446,Fuchsia,1884
60327849,AntiqueWhite,1959
19311242,Turquoise,1804
53878315,GhostWhite,786
39735619,HoneyDew,846
74493234,PaleGreen,29
99930986,SeaGreen,1478
13243488,MidnightBlue,1849
58877256,Gainsboro,669
96786730,LemonChiffon,727
51033526,LightCyan,264
24965583,DarkBlue,372
71179096,Crimson,716
96418335,Moccasin,895
61124177,DodgerBlue,335
58697548,GreenYellow,642
19580889,Chartreuse,1061
89011933,Orange,1257
37965394,Moccasin,1834
59830754,DarkSeaGreen,893
96105004,SlateGray,1952
65696949,DeepSkyBlue,1088
12714670,YellowGreen,1481
81625495,Black,192
12580863,MintCream,1101
17434141,Teal,1774
66065783,DarkGray,1807
93480153,LightGreen,662
95389594,AntiqueWhite,215
55012484,CadetBlue,1190
42711415,LightSeaGreen,658
28786580,RoyalBlue,1519
71615951,Coral,1781
81246718,DarkGreen,1001
42641313,ForestGreen,1378
59166838,AntiqueWhite,1154
77586467,GoldenRod,1644
48667093,Gold,1473
60880329,DarkMagenta,303
27779704,Turquoise,999
22328482,Sienna,971
77630703,SpringGreen,361
17340171,Cornsilk,1978
19293437,DarkGreen,1940
10305120,Pink,453
16548767,Turquoise,1938
70986046,PeachPuff,1075
75004346,Brown,1482
38776732,Snow,1127
42651131,LimeGreen,481
64500398,PowderBlue,1183
94702485,DarkOrange,735
32947671,Aquamarine,145
48304497,CornflowerBlue,260
24175002,Crimson,850
43045293,DodgerBlue,469
32012506,MediumVioletRed,19
90983592,DeepPink,573
40545145,PaleGoldenRod,1486
13349311,LimeGreen,1420
17032887,PapayaWhip,160
58925228,Teal,969
56361990,Aquamarine,1084
87534372,FireBrick,1470
67528848,GreenYellow,187
92890896,PowderBlue,1533
32597327,MediumVioletRed,958
48134200,Indigo,589
96957202,Linen,1903
12186103,HotPink,294
14143341,LightGreen,796
76538079,Olive,897
36974297,GreenYellow,1126
18638059,Azure,1181
44833444,ForestGreen,573
81391611,MediumOrchid,844
45660199,Fuchsia,1213
20343622,Green,57
87662129,RosyBrown,1369
59465882,YellowGreen,1965
70508968,LightGreen,1146
95927503,Ivory,468
27483747,Plum,557
22149157,PeachPuff,1209
91278213,DarkGoldenRod,1920
86255929,DarkOliveGreen,1982
11440742,ForestGreen,1862
58642829,Thistle,950
10174818,Gray,1635
42703974,Orange,586
74453351,LightGoldenRodYellow,709
91985711,SlateGray,1281
72823114,LightSteelBlue,1057
35426460,Orange,1525
73122241,SaddleBrown,1031
29886715,Red,1919
30296924,RoyalBlue,848
67319138,Crimson,1334
90073900,DarkSlateGray,1137
69202032,Fuchsia,408
45626640,AntiqueWhite,483
24882235,Teal,1453
13245759,Wheat,89
47130821,FloralWhite,1259
87723845,DarkOrchid,621
57622749,SandyBrown,1225
47945551,GreenYellow,1610
51238497,White,1293
44628456,DarkOrange,64
77600645,MediumAquaMarine,1245
77985923,Lavender,1501
57225423,Green,541
85224999,LightCoral,106
26197536,SlateGray,476
97684584,Turquoise,1617
18641274,YellowGreen,5
72644235,Aqua,72
59515929,SpringGreen,979
17129182,Thistle,495
60989301,SteelBlue,239
60139868,MediumPurple,1914
59586340,DarkOrchid,1910
95662710,SeaGreen,1291
73470411,DarkOrange,1353
32467070,Chocolate,443
90613077,OliveDrab,1737
13943753,DarkViolet,121
98965179,SlateBlue,232
46718114,SeaShell,1020
26878070,MediumVioletRed,637
92098870,FloralWhite,454
50850224,LightSlateGray,98
78300047,LightCoral,1395
76356924,MintCream,914
32475579,Coral,655
14931660,Salmon,433
88178811,MediumSpringGreen,483
58271015,MediumVioletRed,1576
74451379,Olive,1515
63466257,SlateBlue,582
60226512,CadetBlue,1942
91024841,OrangeRed,324
58357273,MediumOrchid,1462
98266611,Pink,266
23597362,Black,1294
84538971,DarkRed,1568
96331365,Silver,1123
10678415,Brown,1295
59862205,Snow,940
68366713,DarkKhaki,779
35104571,Thistle,629
31753481,BurlyWood,1958
71254968,MediumTurquoise,617
19605887,CornflowerBlue,73
41142179,MidnightBlue,1207
72379440,DarkOrange,1487
75238275,GhostWhite,1083
54783383,Aquamarine,897
90378036,MistyRose,1664
30039265,PowderBlue,1346
67729185,SlateGray,1899
12820840,Linen,1716
31924477,DarkSlateGray,816
72894208,DarkRed,413
94614249,Beige,1468
88880719,GreenYellow,939
97115686,SteelBlue,1662
45901807,MediumSpringGreen,617
36230000,Lime,226
45998356,WhiteSmoke,1625
56324041,Crimson,1952
77976850,MediumAquaMarine,574
10979652,DarkSeaGreen,1190
30178529,Gold,1420
44131996,PapayaWhip,1262
89095722,RosyBrown,1182
65662673,MidnightBlue,52
73028006,MintCream,1398
88934039,Lime,1165
87021017,DarkViolet,1544
60029308,LightSeaGreen,955
25776984,LightSlateGray,1521
88964389,PowderBlue,191
53890810,LightGreen,1898
31596793,Salmon,1856
27894401,IndianRed,281
72404002,Moccasin,37
21052061,Peru,1073
46397436,Chartreuse,203
62333992,Tomato,1222
78077208,Orchid,503
84737487,AliceBlue,200
91307454,DarkSlateBlue,250
14824158,MediumPurple,1593
69420796,Purple,84
44146014,Yellow,91
36895808,Red,793
45492172,MidnightBlue,1341
74798618,Orchid,1442
77409757,GhostWhite,1217
83148726,Brown,1779
15519472,SaddleBrown,844
42615029,Yellow,1030
11995188,Moccasin,1326
90058292,DarkOliveGreen,640
96017789,Chartreuse,1492
21843515,ForestGreen,520
99789835,Lime,360
17894296,DarkBlue,1742
53734277,Magenta,1848
75965079,BurlyWood,348
76125933,LightSlateGray,716
30250411,Lavender,375
90608909,LightSalmon,1985
97239507,NavajoWhite,1165
94012387,LightSeaGreen,1089
83937622,BurlyWood,1287
33253212,White,1106
84396352,Gold,1904
91421576,DarkGray,144
93689567,BurlyWood,1637
79959903,LightBlue,1863
28186852,Red,927
56697458,MidnightBlue,1475
66974211,Gainsboro,295
57970127,GhostWhite,1351
72736453,LightSteelBlue,1004
18790340,Crimson,342
87350009,GreenYellow,268
93000871,MediumSlateBlue,1686
30066786,LemonChiffon,1292
78025160,RoyalBlue,795
27972928,LightCyan,829
63615186,Chocolate,256
66713414,Crimson,1281
26300607,DarkGreen,277
13964364,Moccasin,1460
65983716,IndianRed,1704
42478036,DeepSkyBlue,714
20562528,Aquamarine,1515
36939723,DarkOliveGreen,185
94962666,GreenYellow,618
15859366,Orange,1822
99676617,PowderBlue,1964
67018743,LightSlateGray,850
97375509,Cyan,1617
23728101,Silver,586
48547431,Snow,403
81886902,GoldenRod,1270
17935186,Gold,1099
45377912,Violet,1737
93128398,OldLace,381
35454855,RosyBrown,861
30000925,LawnGreen,678
98250236,Gray,777
83343378,DarkGreen,1566
32993415,DarkRed,1381
35643103,GhostWhite,546
81911866,FireBrick,746
60105644,DarkKhaki,592
59890130,OliveDrab,745
64878423,DarkGray,628
95337255,LightSalmon,375
92619434,Orange,1017
62363173,DarkTurquoise,781
19132082,MidnightBlue,1959
22030252,WhiteSmoke,499
19023883,SandyBrown,367
37254885,DarkGray,1567
31006754,AliceBlue,1757
86460115,Aqua,1308
91120108,GreenYellow,752
29096529,Azure,807
48274509,Orange,1956
97097347,LightCyan,1313
97442081,DarkBlue,1421
81744841,MistyRose,1827
40016187,Magenta,1527
58816057,DarkSalmon,1030
70114914,MediumPurple,117
13041140,ForestGreen,1138
48387703,DeepSkyBlue,1198
30295362,RosyBrown,995
53517908,Linen,1879
20162482,Aquamarine,1999
51883434,FloralWhite,1690
69875201,Black,1241
96197424,LightSkyBlue,1431
51354259,SandyBrown,1656
38475089,Olive,1812
85683496,DarkRed,1515
95523589,Chartreuse,16
84660729,LightSeaGreen,1707
43875985,Gray,1261
53068967,LightPink,915
97079986,DarkMagenta,1352
31233358,YellowGreen,436
44019650,LightSteelBlue,683
41215161,SpringGreen,1410
47711607,AliceBlue,952
45145742,LightGray,834
49281719,Violet,127
57347045,Crimson,960
80295598,Chocolate,874
79264676,SlateBlue,663
83362368,MediumVioletRed,1068
73363318,Khaki,182
27975530,Silver,265
46059261,Snow,82
66020549,PaleTurquoise,1316
21966615,LightPink,110
27797281,LawnGreen,1296
75410467,LightBlue,1676
92426539,Wheat,1943
49940365,Pink,1636
60117304,MediumSlateBlue,1499
51637032,BlueViolet,1557
38428122,LawnGreen,1646
53698838,Plum,1606
97020924,Moccasin,1273
52777264,SeaShell,646
51563698,MediumVioletRed,263
99164539,FloralWhite,80
85987261,MidnightBlue,1638
96171119,Gold,562
59551474,MediumOrchid,738
36006785,SandyBrown,46
11547226,DarkCyan,1666
58272391,Violet,611
32404998,DarkTurquoise,1399
42852700,Indigo,833
59343674,MediumTurquoise,1398
96603652,DodgerBlue,1063
75183874,Bisque,808
72653876,Violet,1550
30291175,White,1053
46965526,Gray,590
66376341,Purple,1670
74047588,MistyRose,1
36647956,OrangeRed,889
88748785,Orchid,584
70603083,Linen,53
79796016,DarkGoldenRod,1225
97404017,Wheat,1138
74809888,MediumBlue,331
82504330,Khaki,1605
65394757,Cyan,275
96665377,Peru,1504
96527884,Wheat,1488
49679722,Blue,1289
59704825,Plum,1740
11033715,Yellow,522
36264992,SandyBrown,180
39694057,Aqua,1121
46243141,LightYellow,1149
78547563,DimGray,1373
28634733,Bisque,3
40991357,MediumOrchid,283
27843583,Gainsboro,1531
22963896,Coral,1354
48269663,SlateBlue,342
30758949,DarkGreen,574
93708501,DarkSlateGray,1381
56365171,Purple,865
66388393,Gold,1046
82715628,RosyBrown,808
19495522,MediumOrchid,1222
55440794,Black,1054
30169390,Coral,1704
52628452,PeachPuff,648
14576254,Bisque,1292
87688847,MediumSlateBlue,828
77200552,Plum,935
62710038,LightGoldenRodYellow,148
36155288,OrangeRed,1373
46740371,LightPink,728
46370519,GhostWhite,843
75945411,SpringGreen,1223
29683153,Beige,289
81488533,Green,1724
36687950,LightGray,647
51071686,SeaGreen,1535
76345151,PaleGreen,86
56167221,RoyalBlue,287
33885828,LightSteelBlue,1435
21050724,Crimson,773
77713882,FireBrick,1982
79036257,Peru,1988
86636805,LimeGreen,1343
69309583,Navy,163
38172777,PapayaWhip,83
26568022,PaleGreen,1025
62744012,DarkBlue,1368
55510650,DarkViolet,365
87691734,SeaShell,1264
61421768,Purple,999
80631131,DarkSeaGreen,950
38991555,OldLace,462
33153086,Lime,925
44872425,Silver,78
37246518,Salmon,677
54840517,MediumVioletRed,1820
14035058,LightBlue,1139
33766116,PaleTurquoise,1129
48643320,Salmon,1616
31112705,IndianRed,41
19647810,MediumBlue,599
14886360,Peru,833
44511696,LimeGreen,188
55866639,Ivory,391
36606537,Khaki,1284
28860983,PowderBlue,301
51318564,SeaGreen,730
87411112,OldLace,1751
36194567,MidnightBlue,1101
16425641,GhostWhite,977
28094982,AliceBlue,899
82095063,SpringGreen,1357
10338247,LightYellow,478
90976204,Pink,1449
25584607,Cyan,893
55273262,OliveDrab,1176
14557608,Maroon,1725
90062080,IndianRed,1330
55281219,SeaShell,459
95892974,DarkSlateGray,710
