profesor_dni,sede_id
49220042,1019
91452110,196
25022787,217
24393173,181
77967545,1862
97607646,668
62433899,1458
28099236,1408
69637694,110
92144472,1555
77971125,1915
90849418,246
88264190,1421
77477423,1488
19311783,1674
28909668,859
21256243,1774
24004835,1702
27583961,1902
95123689,624
47862249,14
49256689,903
81706797,595
79390840,1457
94386260,1982
98439824,1010
29749528,439
13187241,603
43314217,453
73869020,527
11450391,1433
83841814,959
75461400,775
16756615,729
26203518,1065
49804298,1358
14579498,414
67567671,504
93189328,1539
29109867,931
97981110,1195
99907535,1366
33404504,1809
48112254,1746
50593206,783
63042318,14
72477023,1634
30819820,1914
78981833,1393
48083596,1579
27958905,658
14366323,2
11357465,1399
90253895,85
39596103,490
78866401,335
47243619,1286
82240247,925
90352605,1422
17422037,1217
58796408,1915
33031306,1290
54452892,148
98580194,380
88494280,1880
89047370,527
36138718,1262
92275845,632
44873775,1022
20682577,1593
45356645,182
16062111,1615
60369819,30
15363057,134
33199711,498
29373978,1152
55673724,1798
29022526,1100
95903607,1363
79085621,925
90027704,1978
10132759,1369
93984018,90
58873398,889
62126154,995
10468905,1695
94164134,1734
39793718,1218
39451780,1051
49878858,79
40848419,1340
51290677,772
32707643,1654
33880379,1760
20153227,1855
13564913,535
82706297,1590
82393925,440
96353758,1901
42964873,1895
66894437,1985
30424145,733
38200830,898
92562347,777
93018087,1158
64148027,1435
97408943,219
34243565,1704
24210593,1023
91890903,890
33713002,1310
46620250,1131
33712441,383
71739245,1810
31236979,641
34630981,1767
51553246,1104
81753575,1235
34677323,259
30118342,185
91381742,788
25942378,146
20863932,655
84703961,1377
84146442,330
90544122,144
11431455,566
29942131,1216
95978105,268
37145622,1018
23205875,1158
57595745,430
86073896,802
42095111,1000
27630502,1947
61793736,204
62950959,1307
32033449,1994
92955126,272
30075491,1728
13677207,1208
54130996,930
10910647,613
54974874,1757
66914441,177
95726001,1287
32492977,1043
72732620,18
44695972,779
70125273,656
20797012,657
31219867,1605
52069367,489
61068279,729
33243811,593
73799660,1554
87145193,1829
63851405,641
56443914,1325
92713523,1008
56065184,555
12569428,588
81627731,417
20516116,1910
79619538,1114
65557607,1908
56086882,1536
73731214,1636
67261527,1238
63589004,1596
23840247,678
45868927,1712
55800308,682
56514577,1637
34152738,977
25642137,1455
93552322,1623
44759743,531
74894035,1934
34753557,1516
65070756,153
37875401,78
91345101,1737
13349012,1558
34413364,132
19781543,1832
21631981,1557
48208717,6
27103994,186
83552812,212
59530745,366
91914129,1355
83522891,875
61408716,1675
78721552,969
20517881,343
55105210,1069
80844829,297
20281665,1824
42478706,138
48378580,460
33976984,1603
61430670,783
46857326,25
21363354,295
17632679,124
11335309,488
96043859,1800
98212876,489
72547525,142
42071551,440
93710337,817
34460094,812
87621823,1394
51112563,75
68712798,1326
14217526,1847
12344184,153
63448030,893
42616154,1274
98993188,553
16494736,1860
81487640,1374
35976308,122
27803468,128
38559798,90
80949707,1164
62332533,1602
68042853,1126
50359259,826
94357307,266
39765315,1649
39174429,28
81789671,1636
59048420,1559
84601616,755
57937431,331
88154003,1778
78248204,1045
64686136,1467
17005809,304
83453173,698
69133902,1324
16095366,1074
39325407,677
34429204,1692
98619059,807
81514498,316
53595224,425
66443859,374
68522139,938
81359013,123
56885070,902
97720697,123
41062228,347
94392062,1768
72485768,1919
20126208,104
85517663,1081
79135160,1532
12060859,1552
84727741,1642
37795755,1116
56113958,23
26490030,1121
24862674,1264
87422005,58
64987960,1777
17008556,151
42667649,1276
64164652,1177
75177831,1527
29594087,616
42858518,1696
11473971,999
91346916,1545
65425849,483
99110520,1123
92670487,1142
45509265,934
94186457,1113
92562967,836
53959258,930
40227759,1696
34794959,1166
35064704,1400
42447151,1217
13624812,1466
35856067,1293
29304120,450
42424252,870
68931731,1088
28467687,1620
85876601,701
71788435,277
35323747,583
66486131,292
85542534,501
87463888,1969
40613399,760
15340403,1767
22257580,1166
92025721,414
71835259,1699
20268998,143
27961099,58
15991564,1274
38547537,407
33597498,1628
11432182,804
41239843,1211
65557607,790
16203747,1650
10413290,688
39934680,927
78957414,1998
48251323,947
70581395,1798
77496861,338
69122996,336
56733638,248
59966168,243
82223129,700
34510073,1684
24649083,406
95695474,1154
20118940,1003
50652500,1811
46674377,1577
60024471,1123
90154896,1956
96190312,337
73872429,283
70357109,73
39221951,665
26308777,151
99740809,1401
59506032,1126
23369780,1919
29464598,597
31279013,538
97521781,173
32632383,539
48419681,1357
75894419,997
86788663,1057
86271154,1288
10952881,1304
99107674,399
85472570,1329
58117252,255
87694023,204
58654109,1891
79274393,981
17305841,306
31160249,1594
81444223,127
53123917,1927
47858115,1604
71550625,802
25883719,1245
51702623,44
51897299,324
47453804,769
50258316,66
69051783,569
53516509,458
54475889,996
26831003,168
37309105,1287
50892425,187
51659322,1880
79619962,1301
48168499,1120
56175448,378
64425210,972
90574781,1033
69739004,1394
39168636,1827
44339425,1535
78348372,150
17405991,1140
85387732,1641
63784477,170
41677511,1617
51823614,1084
71486317,1473
84982227,487
89353909,1354
32900291,1778
61032871,1800
34755419,929
54619920,1301
60767983,481
92262564,1078
45196457,1516
68648045,1570
32419542,1739
71934398,1569
38914322,1977
92670487,1683
61993975,447
36754818,1301
79976346,624
57443649,55
26766216,397
70388433,714
50227451,101
31898623,1346
60464465,1703
62367814,1888
22115152,763
44298169,644
42921247,1240
98935929,771
33223343,177
79518762,1610
83823272,764
12846401,23
69567377,1435
45056634,1216
53364437,868
58206932,1945
99248377,1594
35278509,1279
17789639,1052
36588210,437
49458265,1831
54828727,1639
88488352,878
14364102,272
76515320,127
19671032,490
45474097,1301
90111199,993
79027878,897
39108823,1456
73932972,203
78088767,436
95538962,1514
22349550,1833
47327100,126
66199412,1351
93660217,954
20434732,13
94113880,501
34654326,1000
27106411,1382
58715560,1967
64018228,1769
71001045,430
70452594,1607
54718125,298
19325675,568
20937478,1155
80418372,961
99164405,1958
11767658,775
62434673,1054
28490467,1574
96768398,989
89047370,1335
45833898,1458
51612424,1162
72503837,181
11381494,891
40769636,1349
88065515,474
32283285,122
33292889,1200
25353354,1319
69104681,670
53644195,1023
24045229,425
28096023,1791
26532222,380
42971954,1179
95089948,1326
28597575,1866
26480671,206
76757454,1168
22208119,625
99596343,1835
75413361,1132
85769195,970
61347818,1776
96842095,1626
20883627,821
96655662,169
74323394,1528
12759753,1453
95811806,1186
66708979,677
41492892,1287
69330676,954
96939689,1340
34102175,1158
98406944,325
39259973,840
26081806,717
77742474,1139
49713657,152
86110621,554
39007546,992
11642220,1427
15160528,1773
56082374,1566
45479138,720
21844125,1047
10598395,1156
13703332,18
53996434,291
59399432,651
22380019,1820
92437318,1014
98966182,1534
87130918,333
22586925,921
61261562,418
57604506,1988
42227915,1874
71153125,1210
57817167,996
56572201,989
16952606,519
58210406,790
16248126,70
71780344,845
71657999,1805
50117579,1788
12722951,56
31834324,933
76442301,1521
96868172,928
99181752,127
87513678,511
96800604,691
17356529,184
84021887,1990
19061622,1923
79936494,653
50941099,79
75005063,1996
13294620,1657
51103248,1700
87500389,753
20469976,715
95800662,1376
42093932,1886
95682109,318
82975978,355
21660081,994
54608241,1802
82271898,1587
37985053,617
69404030,671
18227826,1217
81485951,166
11128899,1038
25824834,1024
99887816,1281
35691139,468
19073792,856
80303036,1925
53611539,1011
98123079,1968
76515320,250
95665835,407
77665091,1960
51108722,680
64405418,1572
51468548,733
72028194,76
44119531,1807
46149569,1881
98589693,1747
38289875,970
60539119,1473
50993406,1362
60551236,71
66696007,1139
18240089,1386
93372643,1831
20803475,1926
69861886,458
40419470,561
39678125,1506
21054812,568
23277514,850
59026938,1423
38577660,1722
75281211,1042
24150739,218
78945477,1734
14236323,1577
29304986,1353
54759258,879
83244996,1819
77790287,241
98405124,1870
72020747,235
57138591,1978
60192989,324
83796769,1136
23433354,1612
93324820,1690
66702892,1329
69098909,1136
93089166,866
44512399,1648
21255636,1907
90788551,1656
71761522,1486
37287021,773
52349212,490
42072648,275
18533580,1047
79009678,430
48637925,1218
90666089,1346
35417852,1476
99300253,1835
17525208,20
96399667,1517
19950025,1776
77768853,266
23334328,186
86118327,670
90972886,292
65811116,1937
53707410,162
61714326,1636
62829938,203
48327963,131
38198638,781
44205833,627
97117903,1763
44398436,1619
29740630,488
61373968,55
88398186,1436
42734219,1778
34441143,1247
94169323,390
42353681,520
35703373,1056
47291720,992
73747049,1232
94929587,1479
58878126,1
72780278,435
64282166,1290
80667004,1013
50970255,1250
26623910,1014
48504737,1544
93086668,1973
50796743,97
37668524,1858
50808117,391
62082414,212
97857085,1756
13260352,90
21522973,472
67478469,576
40951586,1401
86201194,549
96814965,1868
76499194,1205
52842515,1619
88686988,1743
93852884,1581
93569389,680
76976736,1939
69061887,1983
89909451,1666
67190513,253
47578982,1936
58936178,394
89925802,225
74476016,774
10041512,1120
24448142,584
60541916,568
19358609,383
97260572,1320
15742780,183
54206288,1750
16527647,1912
72573046,1345
13820933,1080
79589956,115
88322222,428
19641757,959
16282887,981
29794437,912
95430190,1219
10795761,1313
45691943,1074
84573744,1701
79326170,1851
79042566,1571
80155603,1076
71974575,944
16558999,1508
72309724,581
50652155,66
99431853,1614
59077479,1254
19248915,901
96246682,1166
22754414,1409
50735329,1562
77478651,1024
23991957,952
22055655,366
78896492,1224
18085616,557
39517855,546
38239208,955
99206933,941
54439943,448
24641181,1583
69268484,1969
36084845,173
44706407,1957
31688909,1455
64506830,1587
65840286,457
15939792,1848
19999805,972
61530110,535
93614743,1024
59484281,1291
17545571,1892
79613028,107
16647604,1688
28511255,1544
77273391,1862
34414109,1673
49086877,1715
79170387,283
78895338,1182
18926984,1737
87454642,1038
13464708,673
49974960,1424
78525282,411
23451342,454
89870977,1396
69068514,1499
16968431,927
29894044,1937
83435093,959
76211273,48
43570371,864
72309724,884
19465203,701
57346940,1708
84569550,662
54633153,895
34812059,1811
31336779,883
18889686,684
93331239,1959
67164966,1509
96790503,862
66612701,886
73169252,43
43589592,1592
81409817,337
37864107,503
81944316,314
88894230,130
84003798,27
79858851,329
32875993,1995
11808733,1816
99414155,1412
11195569,1238
67701041,484
89010183,29
32529821,750
39115396,1587
12069927,1402
68495897,1274
43949669,421
17434282,314
24347319,851
14036182,1337
84077035,1576
49429991,1223
29667126,1957
76459868,431
20417105,1050
57090206,466
57048488,79
29469094,822
47360308,375
32029535,1054
50895067,1140
94649638,1193
65504470,512
76458415,478
78563912,1188
66352676,1043
12750140,1598
49079485,803
55627378,1540
15328974,812
95545570,1748
72656964,1536
38959208,598
81345374,1032
50958047,1597
73061945,939
76124921,101
11454637,1288
42919581,1467
93009539,1562
62301873,478
60656688,1697
63407936,717
23408853,1988
24545195,88
37952120,1569
79453055,1221
91396404,918
61756196,983
24855192,225
32100782,630
42042736,1711
87703146,1026
19127048,1412
43840086,1619
52825451,299
43835747,1623
72255805,1223
73309199,518
51491001,86
45388514,1343
56402998,430
51240047,767
35402361,350
48835814,3
89711483,172
33374183,1720
91283313,849
40124616,32
45008683,1864
28880634,659
54225218,213
45731501,1253
42574700,1721
39622589,1940
31192121,976
62754460,336
92857653,163
87997027,930
99414155,1032
24311768,342
10713224,1385
37258872,1941
60002177,1065
26653432,1653
93880500,1719
42397257,1239
17753854,1529
27875353,1591
31192121,1711
14232025,22
42412016,1402
36928883,1392
46384011,1573
88142759,588
68581983,780
31434071,1675
70265221,196
32495328,1119
86069700,1363
48432940,1624
68454870,1830
38526815,1505
18488612,1189
67400049,341
95288769,511
68974942,1517
31503803,944
34642847,1238
75014109,1319
52401367,1019
96167554,1627
59221392,153
32028528,1027
77665777,1392
28856103,1398
18258238,134
63392491,390
12104103,1350
44964880,296
48995615,48
68999066,1731
83205459,1407
66973150,288
72343587,1870
72710026,1960
61003636,879
35807392,935
91301490,1406
49951919,750
28750763,665
14013950,1002
90552262,1843
70560076,1692
14232057,1975
41477386,1317
79469052,1855
95577982,390
17443717,42
23427411,485
21476344,381
71586911,1712
75737725,726
89560874,1118
15679756,192
73162809,1820
39731349,1826
13677333,1788
24632497,8
83515483,22
32870216,61
59464919,666
45397774,1586
31701216,1583
20632814,273
46425453,1500
25539376,1629
62485129,952
55763963,458
40432349,870
60030158,896
65957032,224
49468090,1081
16892725,1837
85696419,607
48828864,1964
74747457,118
64980104,1304
25732649,1781
29195515,881
76616843,986
80039427,1719
60210541,1531
65543924,1706
33365928,904
84354294,1072
16965651,1538
81197278,1868
49695215,1932
83289217,337
28458145,1029
13744183,1559
46301364,718
47683910,1480
66562557,1017
12882092,696
33866948,1253
67838545,1122
55638801,58
60771326,149
54718945,1912
54759544,1698
14812344,780
27246997,1671
85372427,624
47531223,209
63138004,567
81636117,1352
47114039,878
25978870,733
93532998,766
77337737,312
27610418,287
38688966,1076
57431104,783
55082826,715
40795984,1292
20332815,201
10024303,1893
41044509,1199
62486888,535
51742212,1676
25104617,1532
56402998,1576
29664058,748
42777218,188
89787933,915
20014876,1526
62683988,1555
31207491,1051
95850775,1778
64103581,1302
35750238,80
23200672,575
28041138,269
86394360,532
97887912,1013
54789115,856
28912190,693
87072723,615
66842414,1378
49308586,1804
55059545,515
95903607,1744
88164834,744
83325411,900
21546102,1151
86884727,275
19258589,1083
77156861,427
72727404,95
29664058,463
40605007,966
70215603,1727
45257894,206
82925648,941
73769965,1543
23501723,1628
52397000,1057
29421642,1451
31645932,1022
15602880,1008
79127035,1323
23837480,1496
35920397,167
91760839,1174
95265187,194
18507706,291
96215024,573
65747497,1321
32041189,1101
76134529,1788
98889930,1193
20768408,696
88730169,1702
28760619,1199
42960142,1287
94070246,1395
72009189,364
85389901,150
49167943,636
80285682,451
16599638,613
82333415,577
57914481,920
67892291,978
33227483,1468
24905673,1863
32802145,29
35135657,1745
75666960,879
21495897,1376
27190756,1
51243702,438
79301725,891
67950390,40
12373293,1488
18066620,1408
70341999,1516
52447896,374
51555558,1101
72908547,1588
23623755,587
27686896,766
21022908,745
94186457,1468
28749401,1427
64907909,1502
30448659,870
88788849,1783
40788490,1119
77594559,1266
15853385,829
81300732,1686
31401136,618
99573616,1697
26705721,1277
40952465,277
25495844,613
38145295,311
98287804,889
80829991,1899
82978116,1718
61936427,644
46822898,1478
62212169,1723
38915573,1125
42454068,1997
97235463,1093
97357855,1289
14872447,1501
24683792,1077
80054014,1233
46332072,1575
43863023,1924
28482251,644
61213590,549
89839035,1722
28503490,829
10260095,816
40056098,814
12369011,1582
48188621,703
38288281,1048
43652693,91
55927781,1375
32801089,680
72241226,312
44339133,1011
34110336,738
28511255,1360
50252596,868
85660133,896
31898623,1988
23656744,1240
63606461,1794
26635677,656
21736926,1345
28713239,1997
44743962,1290
83899533,812
31401122,672
32981041,1748
30219640,986
75992598,1074
87960400,267
24672544,525
54523342,951
96877229,1109
99485488,508
23651177,1321
71052237,1483
46704513,1229
99691284,10
43905913,1382
61221579,1399
87004926,1705
98676691,600
94663454,187
76526561,16
30517902,1461
63042318,362
89913015,1303
46136378,1168
61139735,135
72296821,391
58159007,238
88944558,1618
59779272,387
27172218,1726
44687224,922
18263716,454
60971854,1891
12893231,127
40172911,1383
65338614,1808
14728697,188
20238298,1229
61331127,66
25564863,312
25398297,1154
86232780,1432
15107211,452
18484727,25
54965432,105
26047689,1015
24646407,385
77097251,1093
60771488,1217
74453354,1483
61028873,935
70309328,1433
61722450,1399
31518149,1011
44964233,1553
73421407,1480
97508478,936
71447152,1949
37172703,1209
26811356,617
69405736,1675
88318170,1936
