dni,nombre_seccion,sede_id,apoderado_dni
54326274,IndianRed,18,21707554
80652972,Tomato,16,80316985
68363863,Purple,7,31682090
70353434,LemonChiffon,17,55725872
89895768,MediumSeaGreen,1,62369907
57545156,Coral,18,10057176
66353821,DarkViolet,3,46550800
42542500,Tan,7,21648783
23409983,MediumAquaMarine,2,27085000
18231556,LemonChiffon,19,98457452
74370769,FireBrick,15,19134699
83188356,Fuchsia,12,70444451
15336302,SlateGray,18,62904318
49570515,Blue,14,47897767
64955960,LightSlateGray,3,84736259
86930119,SandyBrown,12,41393690
37570427,DarkSlateBlue,3,47628503
35635668,Navy,9,98521956
87814835,Teal,11,94550512
59933056,PapayaWhip,5,59896564
37644482,GoldenRod,18,70512131
77954748,DarkSlateGray,12,55452429
59868277,Chocolate,4,46236728
30856633,DarkSlateBlue,6,59563322
52926737,BurlyWood,1,62146890
47570374,LightSkyBlue,12,86557618
41691422,PaleGreen,14,15247052
15190734,YellowGreen,5,63467345
15114962,Coral,8,45343526
73729789,LavenderBlush,3,80291198
20815099,Snow,9,98237000
67140492,SlateGray,18,56060121
55172404,CornflowerBlue,15,22495948
20448623,MediumAquaMarine,3,16618485
76192993,Linen,18,90340202
89214778,MediumAquaMarine,3,74149851
59747422,MediumVioletRed,7,47875136
88503255,Yellow,2,21161864
39488117,DarkCyan,6,88813358
77723533,PaleGreen,14,22924306
89132624,Peru,8,99632934
10781183,YellowGreen,19,76315786
72526355,DarkSlateGray,12,74341925
83004554,Moccasin,6,22026871
73722445,DarkSlateBlue,13,27976295
70888815,FireBrick,15,51150109
85108897,MintCream,1,71476987
50358357,Gold,4,53182169
68376588,MintCream,18,45859541
57422640,RoyalBlue,14,17246382
33902217,OrangeRed,8,13661656
90775440,PowderBlue,3,45312238
56412322,Red,1,18158684
23357879,HoneyDew,2,70151708
33308626,Coral,7,40615505
14229231,GoldenRod,18,93150279
53753399,LightYellow,8,80850504
73897175,FireBrick,1,99038115
88578055,Navy,7,88730748
29427958,RosyBrown,4,96118813
42580743,AntiqueWhite,14,53426845
52597141,LightYellow,8,84666408
84604367,SteelBlue,18,13782600
49871441,Indigo,16,80821875
13969697,LimeGreen,8,76459700
88783662,BurlyWood,3,72274947
29650588,AliceBlue,17,59865990
51294874,WhiteSmoke,7,14834965
16167638,MidnightBlue,11,91203191
61179449,Fuchsia,12,10741341
68472486,Fuchsia,12,25569335
67106661,YellowGreen,19,65090816
52845267,Navy,9,69154148
89337695,DarkGoldenRod,14,62340869
65052855,LightSalmon,3,55237764
92574629,OliveDrab,11,36880916
91897724,Cyan,2,21718417
45669296,FireBrick,14,80821875
14208026,LightSalmon,16,91132503
13936206,MediumVioletRed,17,68928090
55898800,Silver,0,86329121
40307877,Thistle,14,36568092
31284703,LightBlue,1,42431289
97837634,SlateGray,18,83077867
48157318,RosyBrown,16,22390957
43103280,MediumSeaGreen,6,91764872
66604399,LavenderBlush,16,59049863
92874081,Salmon,13,19163263
39674286,Olive,17,12439286
82295321,AliceBlue,17,67055019
95701129,OldLace,7,42287951
16854678,DeepPink,8,98059341
33530330,ForestGreen,4,67813359
86215513,LightSteelBlue,6,15424579
97450982,Lavender,8,36032191
92446348,Cyan,12,59886040
66138591,OrangeRed,8,34035984
56954644,Plum,2,87887968
27499371,Khaki,11,90980065
71599656,RoyalBlue,14,83517875
90858428,Fuchsia,9,91012196
38407251,SlateBlue,12,98359384
68366998,MediumVioletRed,7,32698550
83361531,MediumVioletRed,12,90998736
51547891,RosyBrown,5,36596475
75957740,SeaGreen,2,30280546
52079518,MediumBlue,8,33680823
42000731,Gainsboro,1,11380969
45155518,YellowGreen,19,43883603
10698720,HotPink,6,14347716
56764702,LavenderBlush,3,65209061
48694255,DarkKhaki,16,84910385
86346779,LightSalmon,8,68135539
38735974,GhostWhite,17,90216795
30839654,LightGoldenRodYellow,17,63143006
49934948,Coral,18,53742550
12780950,LightSalmon,4,76155471
61974373,Gainsboro,19,66159341
39838567,DarkSeaGreen,13,67055019
39799452,SlateBlue,12,15600323
63326009,LightPink,17,46351287
75058653,BlanchedAlmond,1,34711454
80792558,MidnightBlue,11,12877688
55791388,LavenderBlush,14,45601060
63967677,Moccasin,3,22390957
43417599,Olive,17,92307781
24694691,Chartreuse,4,83577076
69671217,Chocolate,19,10363120
94170642,DarkSlateGray,19,18122490
12536944,SteelBlue,18,91129454
28416628,DarkSeaGreen,13,65211132
76567303,Chocolate,4,57678503
25527679,AntiqueWhite,14,44512926
92274345,RoyalBlue,7,20900745
81814316,DarkMagenta,10,28831181
66420460,MediumSpringGreen,5,12324788
58621888,Purple,7,48632146
89723195,SaddleBrown,10,16190128
41834705,DarkSlateBlue,6,18378985
23357183,Maroon,3,79701012
34208317,MediumSlateBlue,0,64920874
79106279,Beige,18,22986280
77740278,BlanchedAlmond,1,84995357
74376323,HotPink,6,64055701
70448548,ForestGreen,13,55129623
74289840,ForestGreen,13,58754953
84431392,SlateBlue,18,26391040
29843706,LightBlue,15,93863206
62509751,PapayaWhip,4,55680299
87104373,Chartreuse,14,19456281
26294338,LightSteelBlue,10,91964677
32474580,Yellow,2,36816250
42989858,MintCream,1,37780570
79517224,DarkOliveGreen,10,76103298
17731581,CornflowerBlue,0,80279629
80247437,MintCream,3,35181053
17934264,Wheat,12,79788787
29912743,LightGray,9,13987459
92332982,MintCream,3,65211132
81570878,Gray,10,85569709
87207981,Cyan,2,70202705
54006324,Tomato,16,21955021
77003561,DarkSeaGreen,2,98641666
90858158,BurlyWood,3,16076375
80798861,Coral,13,89107412
43495305,Salmon,13,64205527
89277772,ForestGreen,13,68901828
53550181,WhiteSmoke,16,49637676
63890262,DarkOliveGreen,10,68661993
75207098,Coral,7,61874665
31579366,LightSeaGreen,14,97678585
48130709,Crimson,4,92771088
19619989,Chartreuse,12,73391360
96973727,Aqua,1,74059705
19937762,DarkKhaki,1,98736519
39935448,SeaGreen,11,12837538
43787243,Coral,18,67320205
21916661,SeaGreen,11,40242431
83599846,PowderBlue,3,64286794
35566587,LemonChiffon,17,45399781
11751399,Gold,17,72312843
73318039,MediumBlue,17,39635370
40488709,DarkOliveGreen,10,45119188
60150273,CornflowerBlue,0,82952842
91766305,MediumBlue,8,68115455
17837790,Wheat,15,73781619
25487658,LightGray,9,65208026
39627015,CornflowerBlue,0,14008657
53590551,ForestGreen,19,60826371
58233256,PaleGreen,2,94932736
55982876,Aqua,17,64900067
15659590,SkyBlue,11,77748319
51047566,Tan,15,19565851
63849142,DarkSeaGreen,2,14458562
69822629,SaddleBrown,0,34035984
85657267,WhiteSmoke,7,87355175
82247476,LightBlue,1,56022291
21938667,MediumTurquoise,3,78295877
75891992,Turquoise,0,30778172
64612981,BurlyWood,1,96971384
29791963,MistyRose,3,74321736
50502487,Blue,4,89624444
38574910,SeaShell,9,39823369
54719206,MediumSeaGreen,6,85283818
66426750,BurlyWood,5,90807072
54120790,DarkViolet,8,84509842
82672961,MediumTurquoise,3,27589057
18855319,AliceBlue,9,73721954
93460469,Blue,11,78318849
76748970,LightSteelBlue,10,79014587
28760745,Moccasin,3,11849701
30869060,Cyan,12,91027441
23607118,Plum,2,81137048
57874565,SlateBlue,10,67827345
59506888,DarkGoldenRod,14,39403694
76480653,DarkMagenta,12,70894419
46120292,Tomato,19,18990543
51459680,Red,12,90618332
22023600,Teal,2,56298170
92360433,Salmon,7,26240597
61868643,CadetBlue,7,31753350
39242165,Tan,15,86365950
22679220,RosyBrown,12,50737094
60352242,OldLace,7,43305157
35621085,Coral,18,34533199
35535578,Gainsboro,16,54587868
27812666,DarkGreen,15,57865247
62555491,GoldenRod,5,90780021
57781396,Pink,3,92271791
87541479,DarkOrchid,19,16230428
56375448,DarkTurquoise,14,97137537
20797745,Wheat,10,63201642
68768267,DarkTurquoise,15,22968146
77990711,MintCream,1,51065604
85365795,DarkViolet,11,16543215
24085095,RosyBrown,4,37857696
37954445,Gold,0,68037068
72919101,Maroon,3,90259652
38979452,Gray,10,68905429
91445839,Linen,18,56075360
45195773,DarkGray,6,95473834
84163503,LightSalmon,3,17474825
91915224,Lavender,8,85897865
43105794,DarkBlue,18,62580512
82507330,Blue,6,71358118
63870772,SeaShell,9,98739892
66634651,SaddleBrown,0,96739698
22759298,Teal,15,85963850
34427435,Gainsboro,19,45931103
98600069,LightPink,2,84673515
83895674,LightBlue,6,80110193
78763896,LavenderBlush,14,57050304
27788966,PapayaWhip,10,41272196
71981822,LightSalmon,16,69000846
58921736,Thistle,11,33375397
78824944,Wheat,12,68653914
85192747,OrangeRed,1,49090689
37963778,BlueViolet,1,23490368
30681860,DarkSalmon,19,51604317
53804349,Cyan,12,89515063
95052516,Black,9,43547271
14811497,Blue,4,10872924
45719993,ForestGreen,11,10892563
58036298,FireBrick,15,97598211
11278919,GoldenRod,2,77469210
57907823,LavenderBlush,3,49567799
56254709,Gainsboro,17,22861936
61132281,FireBrick,1,65187066
22607937,SeaShell,9,40096786
28679394,RosyBrown,15,61481410
57698221,LightSalmon,3,98484451
48745165,SandyBrown,1,57484998
63798714,Aqua,1,32910894
97127183,MediumSeaGreen,6,68120615
70406468,LightBlue,1,50569958
23051965,DimGray,7,72975586
48603295,AliceBlue,17,81038508
26634913,SkyBlue,11,59865990
39522544,Purple,17,46550800
21439413,DarkMagenta,12,89928783
56402351,DarkCyan,7,16612984
97150399,LightBlue,15,94039017
61773727,DarkSlateBlue,6,92515740
27046448,FireBrick,15,76428827
76202937,Coral,18,13018851
56422874,DarkMagenta,10,77318509
35270473,LightGoldenRodYellow,17,53272887
23853353,AliceBlue,17,51136405
63657784,SlateGray,18,42763869
23618462,FireBrick,15,80892706
50868691,DarkSeaGreen,13,39837181
57712080,HoneyDew,2,13112496
37561265,DarkKhaki,1,83325080
85138344,LightPink,11,55653709
40820933,Navy,9,41427321
70461406,MidnightBlue,19,50087666
25157518,PowderBlue,3,68300283
52607039,MediumBlue,8,61054806
25343474,Fuchsia,11,62369907
21518486,Tomato,18,62180617
37374881,Gold,11,55452429
27138305,Gray,16,59880362
24231741,DarkSalmon,19,76987020
34314424,Teal,2,44657381
75833382,DarkSeaGreen,2,60068792
67015682,Olive,17,51100939
50585990,RoyalBlue,19,14443427
44318254,HotPink,9,59161882
90900260,DarkGoldenRod,9,58932870
88868863,LightSteelBlue,10,75708128
19443718,Coral,8,28043879
51978774,RoyalBlue,14,47568642
29758084,GhostWhite,17,55129623
14497528,DeepPink,8,58205617
46006856,MediumSeaGreen,6,59436725
92183875,ForestGreen,11,39155688
21477285,OrangeRed,5,31290999
10390875,LightSlateGray,3,94468184
96335431,MediumVioletRed,12,87039939
21434167,Orchid,6,19329070
79651096,BurlyWood,3,10378255
25142180,DarkCyan,11,35181053
20994187,GoldenRod,5,41553292
29589578,DarkTurquoise,15,61144370
52212438,DarkSlateGray,19,40405100
90971007,Navy,9,85081550
26404375,RosyBrown,5,99050541
85916548,RoyalBlue,14,19134699
66137762,ForestGreen,4,80191542
31525259,BlueViolet,3,43231730
84086259,Chocolate,4,45601060
73908447,Green,15,40890603
71402217,Gainsboro,1,45931103
57686698,Fuchsia,12,74176987
79571330,SlateGray,2,49911445
66913990,DarkViolet,3,86926039
72365511,SlateGray,18,93081775
95012632,LimeGreen,8,65560825
49009473,Orchid,9,76313987
87204119,OliveDrab,10,86952378
90646269,DarkGoldenRod,9,80191542
37106503,DarkSeaGreen,13,25282675
39280203,BurlyWood,3,37052218
27346569,Chartreuse,12,59464239
57846541,Coral,13,79521569
79415269,SteelBlue,16,97742110
45373127,Tan,15,84303773
31701109,GhostWhite,17,57678503
64648908,DarkGray,15,52454806
20151215,Gold,4,45421523
14187730,Tan,15,97218929
52752107,LimeGreen,8,57355472
87744010,SlateBlue,10,85134829
34138533,LightYellow,1,40417757
18026520,SandyBrown,1,16979339
42912535,Teal,0,14686227
45523584,Gray,16,27589057
22702893,Gray,10,38953413
50331396,BurlyWood,3,23482443
25876923,Aqua,16,10448262
96878429,MidnightBlue,11,53256733
45217042,SlateBlue,18,98525890
13374005,DarkSlateBlue,13,87273248
31826867,Fuchsia,10,99542882
94691656,Moccasin,3,84862359
64822837,LightSlateGray,3,56905173
97078191,GreenYellow,16,16309656
52212886,Wheat,15,55486633
27802297,Khaki,11,87076488
91149665,DarkSlateGray,7,41900780
31621751,SteelBlue,16,98314954
32680808,SkyBlue,11,87555117
78186103,Gold,4,11559691
21683353,Beige,18,44550293
79777202,DimGray,8,95278329
62591521,Teal,0,43140239
17197024,LightSeaGreen,14,95874009
75905626,DarkSlateBlue,13,33257565
81021953,MediumSeaGreen,6,53265830
84288868,DarkSalmon,19,67170880
15868137,DarkSeaGreen,2,20188058
10551345,HotPink,6,43030052
99661758,PapayaWhip,4,12175049
48676775,MediumVioletRed,5,97386288
23846186,DarkCyan,6,96835244
69754035,Azure,12,79784172
27275659,Red,1,67623732
69303681,Fuchsia,10,45118989
63406579,Indigo,16,44224634
65939194,OrangeRed,1,90059730
29975472,OrangeRed,8,17246382
45040485,SandyBrown,1,93770480
13674370,OrangeRed,15,24338249
96989630,LightBlue,6,94978146
59895373,Tomato,16,72134432
18325194,LightSteelBlue,6,24223135
75001430,BurlyWood,3,51385347
46086424,MediumBlue,16,13756671
44543325,RoyalBlue,7,14277596
67705846,SlateGray,18,98964040
43792166,Teal,15,38018676
36202457,DarkViolet,11,95833311
18794745,DeepSkyBlue,19,54684142
33484854,Bisque,18,29899139
82343832,MediumBlue,4,29565920
97883266,Aqua,16,90414436
71289783,Tomato,19,29918826
56214982,Black,9,43066865
24462200,MediumSlateBlue,0,59995766
11006071,LightPink,2,42727634
89426887,Tomato,18,31788063
75207084,LightSkyBlue,12,29523453
60616174,Cyan,11,45046048
62895635,DeepSkyBlue,10,47568606
81657886,Azure,13,95898316
29508766,LimeGreen,8,29746897
89524290,Aqua,16,63502405
42268876,Azure,13,36596695
18562142,DarkViolet,2,65405689
94666685,BlueViolet,3,60836046
30391015,DarkSlateBlue,13,43930069
33128294,Teal,0,37023392
48037287,Teal,2,87525005
64100498,Thistle,8,10378255
92466923,HotPink,6,96106837
27665972,Blue,6,98142256
95954734,Orchid,6,60219413
65733748,Peru,8,84242139
42929667,Snow,16,78636399
53360918,DarkSlateBlue,3,45531990
26232015,MidnightBlue,11,10083303
68769443,Chartreuse,12,43769342
41277869,Magenta,4,81134328
17228052,ForestGreen,10,72927977
96004591,Peru,8,56114150
36173281,DarkSlateBlue,13,16178044
58899915,LightPink,8,32239528
62340746,SeaGreen,2,91618900
32567778,Tan,7,41878649
41701928,Yellow,2,54861697
74092741,PaleTurquoise,4,30114168
47592342,MediumVioletRed,12,73697510
70421635,SteelBlue,18,52248952
54969309,DarkOrchid,13,13565378
51519814,DarkViolet,8,80238664
39472671,RoyalBlue,7,35879373
98587140,SlateBlue,18,67203824
55580795,OldLace,7,18792383
56724095,Salmon,13,55859034
85161076,LightPink,11,34185253
23912726,DarkGreen,2,61383669
94398855,DarkSlateGray,12,32958112
89142124,Linen,14,74176987
72175433,Wheat,12,47014224
29761260,BlueViolet,1,70047203
57162119,PaleGreen,14,99645037
13692898,SlateGray,18,74978276
80297503,Gold,17,79341179
21186689,MediumVioletRed,17,37006907
78516662,DarkSlateBlue,13,42323006
11381798,LightBlue,5,10161419
94432865,SandyBrown,12,20369771
87831554,HotPink,9,44723574
75665067,SlateGray,10,17666716
10063834,Cyan,1,69136662
23007642,PaleGreen,2,44766378
15974124,OliveDrab,10,90994279
50934149,SandyBrown,1,94723468
27896010,SandyBrown,5,73721954
57762190,Black,9,68745008
80185722,Cyan,11,39054536
37565396,BlueViolet,3,79025844
92678014,HoneyDew,16,34813136
39179182,Teal,15,58117114
87844784,LightSalmon,16,85855562
73488989,OliveDrab,10,18110505
96485981,PowderBlue,3,17796583
76897122,RosyBrown,16,70444451
59783882,MediumVioletRed,17,49549384
21159350,Fuchsia,12,99528545
94767913,FireBrick,1,52848821
58859643,Salmon,7,23760808
77757108,Magenta,2,24576463
69332056,Cyan,2,50358896
49573668,SeaShell,8,49722316
51326278,SaddleBrown,0,69535071
21107221,DarkTurquoise,15,77958814
99404655,SteelBlue,18,11689140
53527721,MediumVioletRed,17,80305164
84541775,Salmon,7,71476987
21733400,SteelBlue,18,71335835
44853920,Linen,14,91504740
44031868,Azure,13,96739698
87871690,Blue,14,56153118
52302627,Coral,10,94016192
42697476,Coral,8,90193240
51156237,HotPink,6,38274631
12318093,Teal,11,98059341
69170574,DarkViolet,11,16796553
76590557,NavajoWhite,8,55683404
77316075,DarkTurquoise,15,86619912
95830846,MidnightBlue,6,33395388
40479093,Yellow,2,20434678
27061059,LemonChiffon,17,26210285
50185758,LightSteelBlue,5,84750395
54803468,LightYellow,1,79408251
13627853,Tan,7,78498107
29999672,SeaGreen,2,11705171
25625569,HoneyDew,16,79664065
73070160,ForestGreen,13,72036695
51438313,Fuchsia,12,51026512
47243872,LightSteelBlue,5,47986435
66041267,LightSlateGray,3,31422379
66369442,DarkSeaGreen,13,63923404
11047870,DimGray,7,36850669
24291912,MidnightBlue,6,35285010
72505548,LightSeaGreen,14,73721954
53409423,Black,9,52522721
13448749,Purple,17,22103666
85939529,DarkTurquoise,15,29278139
43354216,ForestGreen,11,18414047
91052255,Cyan,11,62685160
41887806,DarkSlateGray,19,23988639
35487246,LemonChiffon,11,92356744
78727437,RosyBrown,5,46516469
95682090,LightBlue,5,91124390
36106125,Cyan,7,58717473
92934804,DimGray,14,16561783
10137972,DarkBlue,18,92885176
41004918,Snow,12,68026437
56570080,SlateBlue,18,58109523
18558976,Navy,7,38018676
69538971,Gold,11,14554681
95336262,DarkMagenta,10,41393690
35232201,MintCream,10,59618546
81588608,Cyan,1,10714147
87825134,MistyRose,17,44948829
13639657,Gainsboro,1,17267384
79313031,LavenderBlush,3,32644480
16834481,Fuchsia,11,44881095
63901977,LightSlateGray,7,56430358
30590452,MediumBlue,16,63325847
95585366,Chartreuse,12,74700758
92236723,FloralWhite,17,60664053
58239118,Maroon,3,84137556
89262885,OliveDrab,11,86500274
62403658,Chocolate,4,94923353
10317260,SlateBlue,12,19141140
21379754,LightPink,17,66327588
31966864,DarkCyan,6,57683615
31344672,Orchid,6,98019928
68703108,SaddleBrown,10,57417910
21293424,LimeGreen,11,40842525
95451570,DarkTurquoise,15,78867194
61862918,SeaGreen,11,86500274
43283720,Bisque,10,97742392
30906155,SlateBlue,12,78559401
53023060,LightSalmon,16,97742392
66599986,ForestGreen,4,32297019
89068223,GhostWhite,17,34507914
90358108,Cyan,1,73429130
16974364,Pink,3,42631539
98031674,SandyBrown,1,37288035
67535148,SlateBlue,12,68597754
42144535,Peru,13,24696909
63887547,LemonChiffon,11,87259672
22875637,Moccasin,3,19355809
42463764,SaddleBrown,0,53495728
43998624,DarkSalmon,19,33272513
85578983,OldLace,4,81371603
85695250,FireBrick,1,11046754
75064898,GhostWhite,11,81938815
28035017,DarkViolet,2,99038115
19342806,LightYellow,1,54915810
77856333,DarkOrchid,19,70648809
32697452,DarkTurquoise,14,77958814
88236695,Cyan,12,84242139
71637903,CornflowerBlue,0,64297441
89750036,Snow,12,36059146
50283068,Black,9,42370257
41241502,Magenta,2,78318849
69166452,WhiteSmoke,16,74359373
79322895,DarkSlateBlue,13,79447577
62028849,DarkTurquoise,14,39492735
64530383,LemonChiffon,19,34185253
87621564,IndianRed,18,15772401
12734520,Teal,11,95447402
98393051,Tomato,19,93998251
32048927,LightGreen,15,23293251
75929457,Cyan,12,43962709
95287836,LemonChiffon,19,54252188
80182498,Fuchsia,10,76189078
22627087,SteelBlue,18,96251293
14233237,LimeGreen,8,87274212
33960279,PapayaWhip,5,60165556
50624327,RoyalBlue,19,22640665
27688206,MidnightBlue,6,99107129
57456128,YellowGreen,9,94419537
50803997,Olive,18,60002106
54728400,Teal,15,14760307
83823551,Wheat,12,84917753
26092698,HotPink,9,11025987
19899242,CornflowerBlue,0,68763430
66481436,Wheat,13,68987785
48381223,SkyBlue,11,81396555
89182138,Gray,10,82160439
81346553,BlueViolet,3,86607670
31305188,RoyalBlue,14,56381778
84600606,Olive,17,95640927
11773194,LightSalmon,3,29918826
14419830,CornflowerBlue,0,84712633
34685042,DarkSeaGreen,13,32644480
62768044,Red,12,15433572
50029687,DarkSlateBlue,14,18454542
93251108,DarkSeaGreen,13,45828970
72022294,SandyBrown,1,12204509
17247293,GreenYellow,2,90780021
21609752,Khaki,6,58205617
30561101,Chocolate,19,87355175
99495915,Orange,5,97633990
96592955,DarkCyan,11,95674729
48770430,MediumVioletRed,5,58381100
78603985,ForestGreen,13,42360455
16035519,Gold,11,89040327
87614894,Gold,0,47441324
65356345,Snow,12,58529085
55174022,DarkKhaki,16,91346486
50824187,Coral,8,21182878
87713612,DeepSkyBlue,10,18638933
71360807,HotPink,6,83024198
82654292,LightSlateGray,3,16792268
76228486,MediumSpringGreen,3,43503049
27235981,BlueViolet,3,92309406
50537541,LemonChiffon,17,14016978
77982446,Orchid,9,88202013
82355472,HoneyDew,16,30725503
86931289,Plum,15,30844825
82474062,DarkOrchid,13,12890843
83045247,PaleTurquoise,4,24853762
98252994,LightBlue,6,75024025
28590677,FloralWhite,10,67155234
69230569,Wheat,15,73391360
20443738,PapayaWhip,10,64747061
25153578,Pink,3,96306238
86401226,SeaGreen,11,39279894
84062792,Yellow,2,12837538
14665633,YellowGreen,19,39635370
35555458,Bisque,10,83325080
44476315,YellowGreen,5,30778172
47476379,LightBlue,6,10874842
62132641,ForestGreen,10,36035422
83946133,DarkSalmon,19,76607429
93899373,LightSalmon,8,69866934
37564958,SlateGray,2,47448273
44656250,MistyRose,17,73835279
82246091,Aqua,1,65782002
58104157,DarkViolet,3,64843196
98800590,Bisque,18,12855903
67585311,Tan,7,81881243
34541325,PaleVioletRed,3,71916785
80624314,Peru,8,80487837
91608319,Magenta,19,68516066
25015002,Linen,18,49244190
55338165,Gold,11,21713937
18049465,LightGreen,15,94550512
77389994,Tomato,18,32536310
43263594,Purple,18,25143405
53676988,LightSalmon,19,35425432
32764903,OrangeRed,15,49338677
64945697,Khaki,11,30430663
86126341,Wheat,10,47729240
13120161,Fuchsia,5,85081503
69472056,FireBrick,9,29284925
10222620,DarkGoldenRod,14,29156574
57144069,GreenYellow,2,18217763
50420222,Ivory,14,69730680
53848677,MintCream,3,54081897
57406923,DeepSkyBlue,19,86843458
22670465,DarkSlateGray,19,73530925
96663981,Ivory,14,90761470
49887695,Gainsboro,19,40414437
69666445,Orchid,6,98247502
19652272,FireBrick,14,83325080
55346961,OrangeRed,5,51461579
33029971,Maroon,3,13025670
78600881,DimGray,8,87211698
29934161,Magenta,2,92579823
17672785,SaddleBrown,0,73355099
75687283,OrangeRed,15,25752721
78403021,Fuchsia,11,86399401
90436590,BlueViolet,1,90761470
82109534,Purple,7,26240597
66315735,DarkSlateBlue,3,36850669
36544497,MediumTurquoise,3,73407393
58459011,MediumVioletRed,5,58919522
79853951,Pink,3,79376261
90397581,DarkMagenta,10,39733308
33213173,Gainsboro,1,70797766
68160658,SkyBlue,11,87796963
96165753,YellowGreen,9,98858058
53142515,YellowGreen,5,24384300
17523111,PapayaWhip,4,68948726
33063597,Blue,4,11344995
32937169,HoneyDew,16,77318509
84180483,Gold,11,20534202
92732144,Teal,11,37008016
52747981,Red,1,29278139
82669127,ForestGreen,11,14068351
59611582,FireBrick,14,90705518
19839246,SeaShell,9,70766653
56265947,LightCyan,17,30960955
15919984,DarkSlateBlue,13,67989187
95550303,Thistle,8,92109742
19971119,Blue,6,89099550
20506259,DarkCyan,11,71992494
45160732,Snow,16,88145980
79992661,PaleTurquoise,16,89655937
21245741,LemonChiffon,17,38821192
95390530,DarkSlateBlue,13,49876785
42482047,Plum,15,77389293
83953139,Indigo,16,77884464
31134188,DarkCyan,6,16792268
34465146,LightSalmon,16,21163743
49548918,OldLace,4,92228309
80380418,DarkOrchid,13,27703568
43620138,Teal,0,36381065
97632080,LimeGreen,8,42631539
76171203,Crimson,4,55191861
45520760,Fuchsia,10,33715564
40432382,Moccasin,6,93509538
87039944,DimGray,14,21713937
35179475,LightYellow,1,94295946
29979161,MediumBlue,16,37857696
58686171,Moccasin,3,35794377
62188717,HoneyDew,2,63361572
25069852,RosyBrown,12,92271791
13396933,PaleGoldenRod,0,96041306
41929311,SaddleBrown,0,15674506
62867127,BlueViolet,19,87273248
44529002,Magenta,19,74321736
80680466,Teal,0,60971026
48334895,HoneyDew,2,34196732
67416658,DeepPink,8,79202503
63380184,LemonChiffon,11,62549229
88507276,Wheat,9,61694784
57060158,GhostWhite,11,46310139
59623948,OrangeRed,8,45594481
87600277,SeaShell,8,42932188
26708702,MidnightBlue,19,90414436
21906604,Gold,4,86446487
44470498,GoldenRod,2,27970659
11352788,Teal,2,75537376
49641895,CornflowerBlue,15,41384318
38919797,OldLace,4,40069963
69308846,Tomato,16,45931103
16792880,RosyBrown,5,51274221
45923786,Fuchsia,9,91068001
48231857,Tomato,19,41947915
42279942,PaleGoldenRod,0,43722456
25295649,Blue,11,72274947
17374983,Gray,2,48143874
41890875,Wheat,18,94907114
88930161,PaleVioletRed,3,30767620
25413303,Peru,8,72563659
16699216,Linen,18,20548741
61189376,Cyan,2,82069249
81288616,PaleGreen,14,71796946
27904732,Linen,18,57048677
57856662,YellowGreen,19,41947915
25092839,MediumVioletRed,12,14447836
98489756,Fuchsia,10,72057869
87330539,DarkKhaki,1,14259618
14248260,Orchid,9,46869439
48285177,DeepSkyBlue,10,78707752
95857524,LightPink,2,19261446
67879729,MediumBlue,16,50712480
55855586,Green,15,61225768
30451422,LimeGreen,11,74560585
30250561,Navy,7,60924219
36635249,MidnightBlue,6,82305660
33829583,BlueViolet,1,75024025
61305831,DarkCyan,11,94016192
66057534,MediumSeaGreen,6,10160112
84066958,Yellow,2,26101880
95921288,BlueViolet,19,67216985
92052783,DarkCyan,7,20778432
47269131,Fuchsia,10,87664874
57636538,LightGoldenRodYellow,17,28287275
89775530,Orchid,9,33160418
70581974,DarkSlateGray,12,60129892
51802139,MistyRose,3,76220748
85846711,BurlyWood,5,61225768
37569996,Ivory,14,11046754
75837901,Navy,7,63541776
53127167,MidnightBlue,6,56022291
43084606,MintCream,10,35588657
14808729,BurlyWood,5,91583310
54897385,LightYellow,8,37552461
40544241,HotPink,6,30917826
24328508,Peru,8,94550512
93491027,Cyan,12,35203777
63606036,RoyalBlue,7,38680346
63572477,Black,9,50569958
38970018,RoyalBlue,7,52925020
72645568,Cyan,11,49304961
89736040,Moccasin,3,84378481
41190148,Thistle,14,66352868
38037137,DarkViolet,8,12916072
62100688,LightPink,17,45894066
98960547,ForestGreen,13,70448635
98999325,SlateBlue,18,64297441
20421423,DarkSlateGray,19,22534682
88337102,HotPink,9,64287857
73361088,Wheat,9,17887478
56376668,GreenYellow,16,98397460
45664472,DarkKhaki,16,21746130
48433678,Orchid,9,10263024
46998538,Teal,11,38792444
71018105,Teal,0,69739999
54112644,MidnightBlue,6,44283192
86692709,MediumVioletRed,7,88581132
23621121,SeaShell,8,15750177
56817357,DarkSlateGray,19,18498739
62530372,Teal,0,39445428
62594862,RosyBrown,5,97982814
46885841,Orange,5,84962725
37331516,ForestGreen,11,28931009
28641079,Linen,14,11152215
43651222,SlateBlue,19,81547665
60785008,ForestGreen,19,49280882
93858163,Gold,0,60094700
48477976,Wheat,10,53918581
55743918,Black,9,97751522
34741931,Indigo,16,34735825
42476128,LightSalmon,3,22701785
73572138,RosyBrown,16,46671499
51634396,Chartreuse,14,91517473
37520182,DarkGray,15,16792268
84319308,Lime,1,90059730
30622976,DarkSeaGreen,13,10851434
82149962,LightPink,8,24446272
12224189,Orange,5,49429492
41097662,YellowGreen,9,22103666
93506624,MediumAquaMarine,2,98314954
90527765,SeaGreen,11,19694333
45680914,Wheat,18,79987941
