dni,numero_celular
17456878,557556176
60274643,624058079
51531528,248858668
11701749,749453686
62114804,433168693
51589550,397906118
91753591,677778787
31813733,621708185
97304081,658334259
31878858,637580334
94244773,320323602
90087907,716914651
31092099,477794919
27205487,620127422
49856758,866054283
18533671,229491901
94667139,489743265
15842858,543656869
44785422,228352929
56334866,863345368
34878118,789449901
72275846,544935063
60476527,669504327
48187603,346847979
55431575,319923828
88688916,813111957
79135608,468933570
39251329,983277468
73638985,793300780
56034293,859501180
27128298,282029061
12444808,315589555
99564481,855898050
30558666,849985381
86041838,695145872
54883712,445449612
35715920,635996989
96302799,535010753
36758339,380736254
81381750,888429573
57815781,363997940
21786784,634810155
81344689,357639276
82925889,681969650
20060197,248090455
90533148,286717652
44752709,218380975
78541561,635108387
32560189,256436993
87892406,419847033
97588501,372474841
50736784,864014918
63148291,230998796
15194336,410319063
32042455,464147856
80532993,222903568
72693006,270481096
35827240,878535063
19578381,882117699
14459981,517503332
55180558,329413406
92617169,736521275
36163381,874022301
97303553,990119437
61229508,748211989
62817778,313159092
34859314,918648179
54766942,744650713
20863446,757763776
84049326,358017626
16698472,512104159
55072855,547056792
62571366,625291639
92864868,544536489
27841236,355134127
51165056,920174639
46640574,323443869
24836801,973658216
75070582,685650732
79697429,343932788
40846038,269480060
70939044,629649867
78099313,794585794
48918971,251594303
60111141,593598134
53396943,543267456
15264894,665357365
66609090,658489427
81064969,229427353
53838277,698563693
85385835,999496739
51856437,539778147
75513185,876159653
21416457,362864608
99047353,534597554
27250614,588202029
27978874,923403091
60731012,730078409
88903876,931863480
92969089,850888595
67610621,252537520
56813459,227953332
15043225,629486672
30256583,795927728
83978884,289660540
33036496,485780218
12439097,926949342
54501008,425488972
77286217,655688295
38633996,232505545
96580976,325617418
89095363,864423589
57749764,562383170
67985574,668291968
50698569,770097945
95965514,961383607
36710071,852328966
76266884,419716642
20309745,739565388
16584498,790345581
45395520,971643603
93609030,240649545
89499753,561784921
40557957,516625333
34057095,617740640
86733213,329791548
36306431,350618030
26794651,267960583
60662902,860570596
85583375,826002266
42146408,698498754
99973411,836753020
67787614,670093397
77257156,636649749
90569357,661201120
28018711,347708716
80582032,250124717
21353910,849791783
80863282,925842958
65627930,883555676
53577780,624458732
37079062,352327785
86293967,810010565
34164008,645611856
23412772,972434955
51470612,885727969
81256849,838258262
39978095,831141036
92470343,258785331
64106433,224311690
96074691,694101670
39812055,378594351
96879306,419479374
94976443,931746369
90478578,299519325
66054923,458340599
11028241,267240032
61624907,520902286
17119306,692119949
65643049,750227082
70415356,638295881
82023900,824199164
87407200,341791305
53758868,369769554
13173650,634856347
12041975,668342573
40733702,213298871
49084046,619650541
75349913,277889695
83371397,944992234
94094761,784992586
46597734,328308040
27452866,671167684
36983574,587116219
69603676,720261683
26062492,370515456
21696390,313003856
53972757,746148684
80098000,894413667
39286400,647429363
10682850,722592531
65632500,616058344
50541389,683359727
97553987,828466023
53398880,666963121
57317781,220269036
69057904,585570938
31634353,971377632
20529950,527286043
92624057,780862753
93102000,945712362
48293619,676735262
65289035,473896015
48934499,496976213
10406285,786184856
43679789,950068831
46349019,566204359
41254859,819596504
83468194,853742321
15878287,320987252
86594667,695773167
77453057,936637695
81366024,519566836
23262217,328884494
79453518,471755868
89231523,680450921
46846857,570450957
94154724,794444801
70116033,865211869
27018683,231482017
21501860,890703317
47500590,929785742
71904654,957355247
88950939,442235666
36239375,375906231
95609942,241747709
32377327,223517604
29127204,916137850
84767603,218192863
60415593,498408454
83290644,869738444
13325610,895608447
36767306,417988860
77566432,265905900
35737895,525548828
42127471,656027450
75105367,521413424
67966917,297474131
98943839,214381919
34655919,267594584
17719687,636955228
54741328,239823407
81286829,478086933
64369912,622649858
32244301,247209397
56967204,250955021
71082609,910183019
19624614,499033272
23242861,728483418
38489320,418812717
91082101,928522769
68650582,219086935
48510815,534173704
83395745,673443508
37163842,215171317
65908990,613363086
51266860,373602593
26637539,969314292
11306186,786331007
62917630,777909832
66666055,519753743
16768934,731831176
99813943,690683153
63432019,229558208
88857684,286199222
13275413,236860146
42794241,936629850
13675182,329129948
45434589,688781766
20019585,993823433
25745356,291428064
53996622,762958832
26384598,797918870
28552344,685484634
13336102,524217242
59692771,693365428
68502862,654061577
95557082,590409648
28955102,980200052
44930456,545658579
67281860,271120656
42129421,261585225
80442004,449951502
87595236,392157727
43256474,735702133
54152930,935819360
85707869,755305859
84614827,357507640
46926073,995281117
36778842,911377600
12111732,947670397
53991435,576414069
89783745,480676474
79527708,748798073
62768277,530097034
40528142,987393507
76513631,652208678
95553384,275262562
43407135,358655557
81481710,784458736
47000076,996901381
92246853,877773723
31915424,691206916
22188448,617918266
19218067,360386134
67317009,717122573
52787212,466182842
70736068,649295506
76153027,665992232
79449103,458537486
30796278,369624037
48997873,874247222
69031481,812246723
78242042,565038735
30572928,625763840
88365446,351924335
70971198,769878466
24106105,769091160
63106651,547747030
97689951,768064224
17205867,354357074
68518759,982707176
53931171,937839266
96544871,294179781
37403795,491525186
87484514,765061828
70872849,240211870
91354997,465745241
55908127,430889956
43606686,791400530
13292616,751823914
85142070,618273148
70642186,810899477
42951304,450135296
95347976,225403592
27210569,492772081
47403685,374693580
79429420,464437059
20676358,723088155
76545719,246960364
73386865,558809630
23601782,381028738
21429243,777109284
79440423,635216882
74079080,590977328
34237595,995553918
72131078,851622633
74941112,857116381
37159208,333580341
24764380,242771633
85655695,339274199
57109274,485802881
79333026,534277176
31721910,796677384
57796747,410704132
48887677,985583373
98049866,561647849
59135555,784965947
50361700,293471354
40483108,641917345
96502443,564350810
62208016,674530050
96870373,383695903
26631663,322629080
84840289,389356863
49697744,841988269
34269951,759680595
62358918,927120005
14697339,443558216
15658275,948864042
90796643,668056689
89793534,734713966
29403790,635328187
61021314,763956754
60105815,322760999
95795817,689930645
42805144,787371109
71722799,842808680
87807647,569283541
74309870,244554781
33837554,290590934
99460750,385556169
12020720,493819843
46816335,216824576
35561343,589215074
24259813,414627851
70503694,438109866
99002531,755391523
58212127,267048784
68170932,880510923
42754313,437397874
35272208,757513671
44630648,550017399
35830303,295468052
87161514,475947526
41454919,693956212
47055459,564839769
15615142,229173311
92532238,512455761
66387864,359058691
82441721,455112470
10379343,678623686
21149531,387768164
58328954,476374053
86765469,232471158
89942139,478154779
36804687,421764364
40932682,364090195
54214187,536850343
88757627,389091308
84067405,477140309
84104496,788905144
70439067,238067323
14942105,468921754
59978024,972828918
92584254,377283006
36430904,983910622
89475299,455102007
86234047,395789410
79527832,716505076
91138078,665755273
98167209,342865055
92997152,686292109
72155807,365206469
20342990,730485530
12788544,655670052
61268975,948614487
42423049,931965859
33564043,892436933
60087741,454557681
15542742,974435499
93009846,741430479
61617041,514317295
23748079,520291000
93884702,818590230
99870290,573498023
72959469,843521697
81838925,633330903
86133990,691143390
17415958,299430241
50166351,670823398
70100675,286700219
63062067,271538105
87335644,257798177
70550527,817960238
86809049,474717558
31389548,631249342
42715857,347923416
66024988,957525407
16621504,273953142
24409078,480066523
87184172,932894395
12937642,631182499
14402683,891921450
37242682,759269484
46921422,965097801
97982181,662656520
73954695,217715624
28654289,326782844
15442238,738430656
55230421,725723421
14766704,931373919
71318214,939230268
31747015,543499707
84475936,463599747
62821930,257122933
66616733,299964477
97216947,316648872
18203235,972589622
44571990,380170255
77180592,223454897
56255713,759891431
94651082,640161889
32843077,585215781
29596364,493930136
86553312,768499632
64360024,276676985
23532722,217267307
58549367,633998469
55366649,889710345
35948595,656408877
75709058,656347933
96474944,360644579
81072415,663654148
31918210,926187476
78234536,339607385
87733438,824007357
61720941,393273489
12426290,847372908
23407424,261168078
59948782,836873216
42837092,217452549
85043206,921189286
77797859,816884570
35645033,968579699
25197617,852125991
57991885,343261164
17565889,520130514
55286442,379533046
88965157,293327627
38474542,428010539
54984956,784438381
12108408,769456787
17773907,720462892
27661207,325976532
12901322,280325670
59438788,359353655
93145332,889667415
56135906,960228537
36704651,692836682
92490945,436744502
70514628,596972217
27711245,218002578
40351036,862351795
76885366,657770034
59917566,879897252
89775890,692851454
40088987,628861717
59113026,424870850
19734183,593401219
47089592,513344001
15228191,471935810
79359236,710407920
53404378,441581170
60731473,711427507
92341398,527217314
56669339,666416755
75700770,677921048
38726348,423832015
82279958,612360406
44145714,629892495
46652806,341408976
57808892,928578628
45062422,542873120
46591531,379217731
36169915,814189383
10984347,899471508
63551990,364612819
97386560,914088023
79105226,991059105
11774735,821384856
85537803,732493512
20646097,218022306
27112155,529403868
56672584,390150922
10447523,549758870
77005270,798618948
40286409,382748884
46418610,666391060
45293762,279105339
33573319,631227150
15404388,618158661
42587993,218925175
23171612,875951308
28869031,376315817
13899070,768448388
53890819,280227806
13171878,647792564
55931208,353163964
68127808,823417665
23384063,732561383
61852708,581321939
56354944,575745001
78314125,626012713
79278935,697651971
55227875,944095578
69295434,746537352
20992812,412924504
11423391,311880145
22701079,694656214
68514440,848876937
79664909,442712216
34409456,531180776
22870742,559128710
27167998,256596235
84869952,790609215
13950074,736058894
34082814,812924910
11126239,689768745
36424630,773397598
49713454,891459225
42121015,455909600
54122100,657651323
80542551,883097117
68669448,780798794
29609628,399896705
39784872,965102661
87816726,820979905
37871149,643049412
24035600,462621118
82402803,424696577
52628145,611442107
39689373,982026852
62919457,646910220
54144260,796894757
18966891,764737443
43470904,572113242
18094499,539630373
97714976,355514543
70802288,258549481
48004199,923022788
82187543,466152420
15907475,953009792
36991797,581372227
43857200,594270681
20795655,890756653
22775728,725163542
54345062,360518476
73195188,878144413
76437300,767016925
43385331,640303772
34894010,393399204
15905246,371610658
27123413,893462126
72259673,577410074
44963838,421840237
10810100,382064470
18236513,473134113
83964124,844549729
19912845,777411160
25544672,329319095
73529841,740334245
88179345,459324342
13281817,314174149
43059746,879598946
33066474,562052680
94050656,469829361
46633601,432667982
25355595,556678264
35477030,726458383
22672375,431581195
